f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
1,331.7965537,40.9170937,165.2150164,8,32,3,0.1127973,0.0170209,50.7884306,3.4816151,3,0.0,-6.9663686,0.3127192,6.5850759
0,265.8604217,97.8617667,859.610982,5,55,5,-0.1619969,-0.1010427,48.9201302,10.9098386,3,0.0,-1.1871794,0.5274102,11.4395541
0,292.253506,68.4607207,574.6980211,4,16,5,-0.2661949,0.0395626,49.4456796,2.5933562,3,7.832617,2.8777743,0.3689629,6.5307562
0,257.1319657,188.1009064,1265.6068517,3,55,5,0.1636432,-0.1886614,47.4079557,14.1022553,3,2.991683,14.1981202,0.3910117,5.0431284
1,311.3766095,14.3827751,1292.7307828,10,68,3,-0.2162655,-0.0542801,51.8867242,2.3297891,3,0.0,-3.8149018,0.2353405,11.0814222
1,271.1921323,39.3787066,798.6665716,46,55,3,-0.2272517,0.125835,50.9297276,2.0730736,3,0.0,-2.6426537,0.3527737,10.5180263
1,255.2623084,57.486505,279.3057559,1,68,3,0.0074766,-0.0514557,49.0794244,0.8840947,3,0.0,-3.5335818,0.1840847,13.2580329
1,246.2712737,16.9293585,221.3590892,0,68,3,0.0564394,-0.1774309,51.2257017,0.644906,3,37.4164464,-1.4501043,0.2592017,7.2543221
0,69.7552599,43.9680104,774.6055618,14,68,3,-0.3548095,-0.0407508,53.3823125,3.2792338,3,7.3555552,-1.7595564,0.3558511,12.7169256
1,205.8022964,14.0304392,179.0817604,47,16,3,-0.0106048,-0.1119188,50.9182398,3.2900079,3,20.986847,-0.4959782,0.3783151,8.0962679
0,287.2527801,14.2636595,1095.3457503,4,55,3,0.0601505,-0.0906634,51.625274,0.0,3,11.8310133,-4.6519402,0.358282,5.992469
1,307.1978085,21.1651622,112.8079866,0,32,3,-0.1188732,-0.3978051,51.257508,0.0546126,3,68.5101722,-1.4547487,0.2934572,11.3918382
1,277.1820537,27.5759992,245.0609149,50,68,3,-0.2153705,0.3309395,51.5142174,2.1813881,3,3.3063526,-4.3069684,0.243376,7.0091796
0,28.909408,184.7067823,1155.5671441,7,55,5,-0.1279162,0.2006397,46.2819732,9.2977258,3,23.6963223,-31.5338993,0.3330955,9.7930065
0,273.4877945,124.2087818,957.6498476,1,16,5,-0.1774815,0.0485767,47.2536815,14.778722,3,15.2175332,28.8671021,0.2166127,6.3928682
1,321.5279976,66.0284766,132.0799034,0,1,3,0.0591811,-0.1112185,49.4641673,2.6997695,3,52.937459,-0.4400626,0.3320153,6.2432548
0,57.9114569,256.8080503,943.2401601,0,55,5,0.1353445,-0.4094366,48.0910928,4.359883,3,0.0,26.5156015,0.3956552,5.2313695
1,345.2145113,13.3115997,199.5592198,6,32,3,0.024365,-0.0879557,50.6450707,2.4746995,3,0.0,-2.962294,0.3210417,7.2014297
0,109.3060924,49.8882136,414.253347,2,1,5,-0.1299867,0.0655177,51.6976377,0.0,3,15.9350756,-9.6318538,0.4571307,7.802671
1,327.75511,51.0024186,166.3313581,37,32,3,-0.0959594,-0.0678558,50.4791768,1.859011,3,0.0,0.9592995,0.2571871,5.7155113
1,282.0289411,65.0111057,2.2022444,0,68,3,-0.0646224,-0.0984445,51.9377839,3.2070838,3,5.2459721,-0.9936374,0.3227526,6.6613533
1,321.166435,52.9633143,826.6467081,33,32,3,-0.0225669,0.4366085,51.1390389,2.3606255,3,0.0,-6.1349053,0.214495,6.4598088
1,307.0298523,6.9898601,230.0144868,1,16,3,-0.2397316,-0.0284245,51.2659827,0.0,3,12.3473503,-6.2411284,0.1642821,9.6971256
1,226.5620914,27.3290035,153.2863986,5,55,3,-0.0792986,-0.1369678,50.9554084,1.5052962,3,44.7915387,3.2386487,0.2439197,5.8959217
1,357.3210144,22.5005033,253.7713277,0,68,3,0.1382849,-0.1231979,50.0450417,0.5391509,3,0.0,-3.8896454,0.261952,6.780212
0,282.9381643,210.6653217,950.69583,4,55,5,-0.4820119,0.3686728,48.5098386,13.6113417,3,9.3017742,-3.1535768,0.4481323,6.0822705
1,133.7444618,45.6934376,213.6388079,7,16,3,-0.331821,0.0114204,50.516966,1.9891378,3,31.059059,7.8203452,0.2282059,6.820359
0,264.8848472,67.4583363,1960.2595689,3,16,5,0.2312792,-0.1072836,49.6807688,4.4221615,3,4.1091998,-3.1048515,0.4446419,5.5813253
1,208.2003376,36.9814142,0.0,17,68,3,0.1146018,-0.0825401,50.6476536,2.8990194,3,30.7046805,-7.6622161,0.1936027,7.3358739
0,103.5489291,180.3931018,664.4481264,0,68,2,0.2614393,0.2705877,47.3971101,3.8864114,3,0.0,5.6106942,0.3738979,5.5962549
1,319.9339069,11.6421614,1503.8399336,26,55,3,-0.0548726,0.085839,51.6393441,1.7343791,3,0.0,0.6990481,0.1606598,6.7050104
0,329.4201739,122.2088057,1363.9932688,3,55,5,0.3867059,-0.0904741,49.4300966,7.814827,3,2.9819726,0.994457,0.4195595,5.4721169
1,299.1145206,13.5773745,269.4759771,29,68,3,0.0590847,-0.0393806,51.330816,1.2242504,3,32.7695416,0.0650422,0.2543503,7.8819266
1,86.0601855,13.7431651,268.456224,6,68,3,-0.0342002,0.2130568,51.9151266,2.5510597,3,3.1678407,-1.1853532,0.1868802,7.6178573
1,265.3482344,29.209439,373.8917708,13,68,3,-0.0388002,0.2413493,49.9435073,2.4848789,3,18.552054,-0.6407227,0.2961869,13.8190684
0,84.9220025,38.6007421,1401.1862935,1,16,3,0.4562392,0.2106172,52.5374358,5.3130533,3,5.5758744,6.8243386,0.3450741,4.6135467
0,118.1754174,51.2720715,938.0583222,6,32,3,0.0600087,0.1945674,51.6840765,0.0,3,0.0,-2.3569472,0.3773898,11.7339236
1,76.1222898,45.3554119,146.3864171,0,16,3,-0.1409626,-0.1018731,51.4117066,5.7860837,3,0.0,0.4525741,0.3401607,7.8980861
1,331.5179439,12.3502466,184.5210627,0,68,3,0.0384074,0.0495363,50.8768379,3.7963968,3,41.6709438,-1.3828873,0.3288213,6.1520418
0,356.9930115,133.1077843,991.7859926,1,55,5,0.4724561,0.2581878,49.5129908,17.1384676,3,0.0,-3.0012785,0.2539642,5.3673211
1,349.9713625,21.8878289,61.0531288,15,68,3,0.1833578,-0.0032792,50.6400631,2.4846986,3,14.5995559,-4.2514177,0.1693125,5.9443709
0,267.3259209,196.5207692,1490.7406368,1,55,2,-0.3377773,-0.0912881,47.7206221,17.1046349,3,0.0,27.200972,0.407633,4.814839
0,311.229509,9.1469148,819.6312536,6,16,3,-0.1851364,-0.2258379,47.9070351,3.0003664,3,8.9797341,28.5303278,0.2090022,9.6481318
1,223.6664157,19.4735795,375.9942689,22,68,3,-0.1014308,-0.0045146,50.321571,3.6740288,3,2.349635,-1.5182248,0.3928499,7.3126387
0,254.5534093,161.7853937,897.8129595,6,68,5,0.2895389,-0.3173358,48.1653118,14.9610438,3,2.2905733,-31.5338993,0.4520532,6.7058587
1,357.3210144,51.8108373,221.7622583,0,55,3,-0.0264958,-0.1087426,50.4857629,7.4189057,3,10.2203308,-4.0052502,0.4330086,6.7718112
1,239.8708751,62.793532,147.005567,19,68,3,0.0188301,0.0274689,50.161398,2.7411913,3,0.0,1.7524989,0.3230142,5.9674357
1,31.2488352,13.3444092,689.1084699,39,68,3,0.0643907,0.194795,51.426993,2.4881792,3,0.0,0.3175553,0.1538255,6.455332
1,291.7890231,54.9977697,1144.5611448,9,32,3,-0.1656538,0.0276764,50.4451965,2.4254075,3,0.0,-9.8257331,0.2673787,5.4137074
0,179.4071847,137.6801115,1010.8618433,0,55,5,0.0949566,0.1274032,46.6140585,6.0003001,3,8.0196673,6.4523891,0.2567829,5.1298588
1,244.4509775,14.6771996,226.8140381,15,68,3,0.0111805,-0.1244616,49.6790012,0.3324891,3,22.5705812,-0.7866049,0.3372236,11.7401469
0,63.8297081,224.7669989,845.7285461,0,68,1,-0.1997422,0.0269861,52.2301359,21.6670612,3,4.5241332,-0.9796456,0.5007622,5.6893122
0,239.358445,27.7250196,290.0123623,0,55,5,0.1878011,-0.0796623,50.1733978,8.9726805,3,0.5431217,-3.3274423,0.1918162,5.8813254
1,251.537179,13.1379478,294.5841913,44,68,3,-0.0807738,-0.0009335,51.3064787,1.1389111,3,0.0,1.6183264,0.3155845,7.6937835
0,319.1393662,265.3843219,651.1930401,0,55,5,-0.0930615,-0.2014859,48.8497496,16.1169688,3,2.5428219,38.0477782,0.4340858,6.0680107
1,353.1073443,16.6500518,232.3982923,54,68,3,0.106427,-0.0210891,51.4207271,0.1693112,3,54.5463385,-0.4877293,0.2274107,10.485508
0,172.6794861,169.2465625,696.5208442,0,55,3,0.1585538,0.2082198,51.506105,5.7519869,3,3.3701133,-9.0537265,0.3916598,5.3366925
1,242.682837,55.1018662,242.8616139,26,55,3,0.0098758,-0.04872,50.0338684,2.4967241,3,0.0,-3.0876056,0.3130726,6.8167344
0,75.9992943,163.8094962,1046.8244984,6,55,1,0.3838724,0.0128406,46.7090155,26.7185611,3,5.600659,19.4709432,0.4199861,5.4624763
1,275.1453118,64.3687779,1141.3300335,9,1,2,0.1174431,-0.1638277,50.383632,2.5741254,3,15.9989667,-7.9019591,0.2629248,6.8864817
1,246.9591919,54.2274132,1826.4200439,0,68,3,0.1367485,-0.0943677,50.7324419,4.0844691,3,20.0959944,-2.1115494,0.2818449,6.5431363
1,313.2468803,15.4755234,330.6778502,68,68,3,-0.0990918,-0.1957355,51.1311292,1.1075117,3,0.0,-3.1987051,0.2425858,11.3340969
0,356.9930115,167.3765232,822.6042839,1,55,5,-0.1977441,0.1758261,45.8456993,14.938756,3,4.9089119,9.9715852,0.5069959,5.5154891
0,300.2133973,30.1629272,938.0926815,0,55,3,-0.1553837,0.1639116,53.7010747,1.0221981,3,0.0,-1.3249077,0.0236347,6.4330369
0,286.473216,17.5232103,701.1310483,5,32,5,0.0475532,-0.1578526,53.7017533,2.252471,3,0.0,9.3268221,0.1980752,11.0365141
0,101.8425324,5.6668121,1203.5859406,3,16,3,0.0158861,0.325667,50.372256,2.8838569,3,9.7302049,7.7239776,0.4502102,7.8895193
0,295.6651971,172.7574576,1477.6485493,0,55,2,-0.3156138,0.1627845,47.6975408,20.8353076,3,9.5582008,-24.7636826,0.483184,5.7338928
1,1.22966,36.4884846,742.1759763,33,16,3,-0.0432706,0.0560718,50.8898859,2.4791657,3,0.0,-0.9786424,0.483872,7.2239089
1,243.3498094,60.0570312,184.3422266,0,68,3,-0.054563,-0.146951,51.045574,3.1141308,3,37.6735399,-0.9437128,0.2110457,6.8937591
1,261.8471874,44.2568649,1089.930886,0,32,3,-0.004869,0.2805943,50.7746832,2.3126803,3,18.2587579,0.8324855,0.2762318,8.5078936
0,46.5393698,32.9657089,711.8072192,0,32,3,0.1102403,0.0847613,51.8773383,0.0,3,12.3313698,4.0715487,0.2224758,10.5936687
0,245.8184223,129.8974243,514.7456333,3,55,3,0.4953934,-0.0331477,47.02614,5.2920936,3,8.6315632,2.771644,0.4196452,8.807679
0,1.55747,174.4143614,1365.3838558,7,16,5,-0.1283771,0.1778598,46.8952303,18.0772137,3,16.907815,2.1063753,0.4193038,5.0902843
0,146.0268018,44.8568598,973.0769759,9,68,2,-0.3511102,-0.1889634,48.2617424,6.823743,3,0.0,-2.5317082,0.3901329,8.5084568
1,19.2512042,40.3202931,441.9214529,3,68,3,-0.101066,0.3910997,50.2817828,1.4495242,3,5.211684,2.3818444,0.4313851,6.8928906
0,276.5358256,183.7798076,1103.8992335,8,55,5,-0.2882511,0.3510464,47.3967553,9.6951758,3,20.8963368,19.6811815,0.5027159,5.5894916
1,100.5010293,21.670132,476.7365094,12,55,3,0.0013348,-0.0808226,50.4846129,3.1615231,3,26.9794756,-1.065817,0.1337424,7.3268241
0,141.617598,13.6803938,1756.8145111,0,32,3,0.0608247,0.1526685,53.6179146,1.3497418,3,0.0,-8.0730413,0.351847,6.8968473
0,344.1190609,203.938266,1208.6764827,0,68,5,-0.0197248,0.3198388,48.2868,17.6248236,3,12.6118776,45.3545324,0.4249643,5.3026187
1,248.9419876,18.2342481,646.6228575,0,68,3,-0.2203145,0.3247051,51.0943355,2.3036418,3,30.032027,-0.934623,0.2958088,6.9462088
1,298.2463774,16.4239169,386.2751885,20,1,3,0.1027633,0.0946018,50.140114,0.0,3,45.8391997,-11.031015,0.1556988,13.9788458
0,296.3299129,209.661136,1189.0584335,4,16,5,0.5827245,-0.1443302,48.9131447,6.3599459,3,8.0372718,29.2113508,0.7498014,4.7533666
0,264.753033,227.778635,1245.0286393,6,55,5,0.205023,-0.0053618,48.6514892,16.4193542,3,8.3903192,30.2275282,0.4240326,6.0188381
1,92.1510391,10.1701513,379.402111,48,68,3,-0.01791,-0.0415324,50.9643733,0.4358402,3,49.401409,-1.9891338,0.2060786,12.4828796
0,251.2349262,177.4924251,1248.5078336,0,55,5,0.0497965,0.1839719,47.9678424,0.0,3,0.0,22.196058,0.1826903,6.5874552
0,296.0267056,155.6691199,1247.010165,0,68,1,-0.1382085,0.1769225,47.952306,21.4432192,3,0.0,19.1527,0.4527399,5.4223385
1,1.22966,34.1076366,1213.4153099,0,68,3,-0.2434922,0.083826,52.1521513,2.2388093,3,0.0,-0.3932872,0.3508086,6.4653324
1,265.3061882,53.9020626,375.4480181,27,68,3,-0.0938348,-0.0394717,50.5863687,2.9310589,3,39.517664,-0.5311208,0.3241594,6.9146749
0,95.0723174,150.5096946,471.1115744,6,68,5,0.3650194,0.1880139,47.3074982,17.2695418,3,1.1044521,12.349144,0.4576515,8.1576605
1,298.2487493,12.0270788,1826.4200439,30,68,3,-0.22329,-0.3137006,51.1024364,0.8050699,3,0.0,2.945472,0.242537,6.8758005
0,229.4811499,277.4787005,867.7138312,6,55,5,-0.3764335,-0.0479792,48.0356635,6.8266793,3,14.0474202,-0.0424968,0.3758061,8.1236012
1,70.4272891,28.8926156,261.0551996,26,68,3,0.0092421,-0.0460315,50.7095828,2.525642,3,37.0096513,1.8892732,0.3665093,6.5214061
1,357.3210144,56.5759951,849.3481711,53,68,3,-0.1761112,-0.2072321,50.893494,2.2404254,3,0.0,-0.2869766,0.2819196,6.1383111
1,183.4746425,69.1547062,156.3203475,66,68,3,0.0629149,0.0457943,49.4276495,1.348733,3,3.0516558,-0.4308405,0.2814214,5.8938752
0,103.955127,200.7287831,738.5928229,0,16,5,0.0297284,0.5113331,47.4127789,3.0589457,3,0.0,-8.1970855,0.4937668,5.0972451
1,104.3168677,45.1313694,695.1572365,19,68,3,-0.1835385,0.2152319,49.691068,4.1898017,3,0.0,-0.5300568,0.347629,6.5226582
0,286.1705247,119.0194842,39.976487,3,55,3,-0.0532992,0.1183719,47.8047786,22.6299627,3,19.5277691,-2.9484854,0.462314,5.8260671
0,78.0258656,194.366786,897.385186,0,55,5,0.307303,0.0052105,47.0852651,22.8938007,3,1.3462791,36.9068967,0.2791735,4.9731762
1,43.3271525,37.6588063,0.0,58,68,3,0.0438901,-0.0296399,51.1114744,2.0437039,3,17.2274057,-0.3214711,0.2137662,11.3040661
1,296.5626046,41.6780439,246.6440442,0,1,3,0.2996556,0.1277839,50.9148004,4.77925,3,4.7390692,5.178203,0.2457821,5.351852
1,357.3210144,33.8156756,1676.1400142,0,55,3,-0.0608706,0.3171962,51.5177406,1.8883363,3,15.2906516,-2.3196737,0.3576278,8.0261435
1,292.7151053,47.2404591,1343.1832052,0,68,3,-0.0247382,0.1598703,50.859735,7.5269619,3,34.5558838,-5.7307911,0.2548966,8.3725483
0,78.6908671,217.5383877,1737.3970321,3,55,2,0.1483287,0.0785362,46.1037777,15.221913,3,11.4931898,36.7792677,0.4557904,5.0972638
1,235.7782502,9.6640261,166.6405256,28,68,3,0.0557457,-0.1515043,52.053836,2.2547447,2,48.1866554,-0.8607162,0.1111347,10.697076
0,1.55747,194.120812,1480.700061,0,55,5,0.7873363,0.3524847,46.6955755,17.837476,3,0.0,-3.5621363,0.3954586,4.9854284
1,281.7475437,40.5777815,45.2013564,0,68,3,0.0036082,-0.153631,50.3313873,2.7290324,3,60.2507835,-0.20202,0.2743221,6.984713
1,253.7427406,25.6360234,0.0,13,68,3,-0.2486359,-0.0541733,51.0900971,3.2573054,3,0.0,0.3593238,0.2711129,6.5559702
0,111.7176692,144.7959949,845.4486435,3,68,5,0.206447,-0.37703,48.6512404,4.7908978,3,3.8129191,-0.238332,0.29868,6.4885421
0,52.552135,149.5085207,227.4348139,4,55,3,-0.0984039,0.0001303,51.303821,3.0304179,3,0.0,5.0892126,0.4410772,5.1202171
0,240.2293888,160.6564344,926.4931238,1,55,5,-0.0082465,-0.145844,48.0938837,8.646013,3,10.0042434,0.8220462,0.4704242,6.7727727
1,110.4594279,49.0592876,712.880824,0,68,3,-0.1624604,0.3924786,49.6178484,2.7776451,3,23.5692597,-7.1807724,0.3937392,7.0613857
0,222.4382193,5.2825799,270.3818926,8,55,3,-0.1815203,0.2130291,52.9687712,2.5276974,3,4.6967472,2.6172103,0.0236347,12.5305431
1,357.3210144,30.2995013,1241.8104923,5,55,3,-0.0116642,-0.1507741,51.248425,0.6312357,3,0.0,2.4833674,0.2876364,6.9877379
0,241.7133812,193.1411824,698.0175196,0,68,5,-0.0374708,0.2256096,48.4607683,12.079763,3,11.3128387,2.8087861,0.2611646,5.2323577
1,176.8615775,29.7489609,0.0,19,16,3,-0.0282732,0.0278882,51.9858553,2.886201,3,21.7870429,7.730664,0.4119772,7.2578087
0,281.9424477,139.4771107,228.6860706,5,1,5,0.0187953,0.1098764,48.311345,11.5419025,3,6.4051112,1.9179131,0.3589408,7.2543646
0,309.3080269,208.0245675,1773.7088415,5,55,5,0.033514,-0.1128482,47.8071241,16.019034,3,9.4507498,13.6756555,0.5409753,5.5210966
1,228.4304951,53.8750713,930.3054579,5,55,3,0.0982094,0.200248,51.2800084,2.3572516,3,0.0,-7.0577734,0.3039906,6.8850017
0,267.30019,219.9885136,825.6967583,0,55,5,-0.2435014,0.1276016,48.6560636,4.6495368,3,0.0,24.6623895,0.4893552,5.9387079
0,287.6722584,193.3508358,1427.686568,2,16,5,0.203273,0.0173641,49.1219369,10.2263842,3,3.9680099,-0.0746576,0.3591129,5.6075349
0,28.5857741,242.7306158,0.0,1,55,5,0.0329716,0.364503,50.402066,10.797016,3,0.0,6.7635917,0.49678,5.3755063
1,249.9835189,9.1289745,0.0,37,68,3,0.1118707,-0.1846728,50.1361551,0.4174943,3,25.2840183,-4.7394407,0.1671814,10.3271023
1,235.365454,44.416217,279.9078545,10,16,3,0.025658,0.0282242,50.1686509,0.6005432,3,0.0,-2.4578219,0.3266095,8.6340902
1,186.6684931,51.8400818,158.7984256,5,68,3,0.0920246,0.047653,50.5473986,1.135416,3,0.0,-0.1860869,0.3847895,7.0889079
0,337.3546626,186.5077356,1092.8045674,5,68,5,0.1570969,0.0854881,50.1801577,0.1894638,3,9.9275721,-3.7344154,0.2567203,6.3618529
0,91.5666429,164.840714,1117.684874,4,55,5,0.0843203,0.0804996,47.219467,12.6385662,3,11.257086,18.382564,0.3711944,6.3724368
1,103.1797597,44.7965401,633.2341154,50,68,3,-0.1041542,0.1090686,50.208728,2.6759206,3,70.3258743,-7.1176577,0.3820658,6.2176884
0,178.5135518,199.3203461,1053.7954293,2,55,5,-0.2189355,0.1365992,47.4559131,22.4829977,3,5.1991457,4.3716913,0.3299535,6.0693809
0,260.655904,217.3639702,1083.4485935,0,55,5,0.0918215,0.1019407,47.2674943,18.5110333,3,6.009175,6.1379488,0.6277556,5.4399269
0,135.9036743,5.2825799,853.3608558,3,32,3,0.0442398,-0.2869867,53.1557191,0.8807893,2,0.0,-6.3319889,0.2293569,10.6927237
0,249.0820656,138.9366131,754.7273046,83,55,5,-0.3456423,-0.2105118,46.1135466,12.8810964,3,20.5122319,-25.1491696,0.4567695,7.6106453
1,328.1511262,31.1820577,271.1459807,52,55,2,-0.384023,0.0071754,50.3066121,0.0,3,75.466563,-9.2261354,0.4072532,12.6396909
0,147.5606615,40.4180797,1608.9688692,0,32,3,0.173864,0.248431,51.9580891,1.8790973,3,7.598641,4.7833812,0.2315295,7.9804773
1,266.4782145,42.6806689,301.4175434,0,32,3,-0.1057608,0.0252719,50.3018283,2.6334592,3,49.3972767,0.317017,0.3851329,7.098132
1,282.6605246,38.5488027,586.1601229,10,68,3,-0.065457,0.3075923,50.1688632,2.5398429,2,33.0969735,-2.2337254,0.3505472,10.754126
1,212.0441931,14.171631,121.5290527,0,68,3,-0.0587832,-0.1391448,51.6591729,3.410167,3,94.6087269,0.170934,0.366389,7.081256
0,298.4260323,133.4495976,1207.9834138,0,55,5,0.0591691,-0.2385525,48.5535338,3.2267753,3,0.0,-1.264279,0.4227565,5.4917873
1,51.0607389,12.3651513,97.9227578,4,68,3,-0.2099425,0.0898203,51.3947267,0.0,3,37.0509903,-5.9123147,0.0972958,8.8406054
1,240.2986633,12.6875977,747.9840484,13,55,3,-0.1757968,-0.185326,51.8151161,3.2093268,3,23.4259586,-1.8840817,0.3142822,6.8144716
1,267.6766212,44.5396416,0.0,8,68,3,0.0878376,-0.2000576,51.5877285,2.5741859,3,0.0,-0.774818,0.1793817,7.3224779
0,121.9936546,120.5565111,1005.8044764,0,16,3,0.1361258,0.2353847,51.8403414,5.6067808,3,0.0,-0.1360542,0.2841595,4.8862228
0,263.0063706,191.2653039,344.6328275,2,55,5,-0.0588044,0.086308,48.1044168,9.7810218,3,6.7158355,27.0022299,0.4146553,6.4243639
0,81.6334313,240.2661044,751.8112155,4,16,5,0.0525931,0.0796725,46.6303403,0.5878439,3,0.0,10.0728977,0.2624376,5.0368672
1,282.7773369,75.1979668,85.9877254,0,32,3,0.096622,-0.2741635,50.3962628,2.8035489,3,8.546162,2.0621218,0.4141147,7.2032449
1,321.9346469,57.7322084,380.6470684,43,1,3,-0.0413404,-0.0104784,50.6981157,2.3997701,3,29.0323025,-0.7291819,0.2923789,7.4738186
0,315.2540441,173.6121453,375.5218901,9,55,5,-0.633386,0.3087815,47.1815796,9.3135651,3,21.9340538,-31.5338993,0.5205899,6.2528657
0,258.6018327,131.5922463,619.3876351,2,55,5,0.0349246,-0.1003261,47.103264,9.5034991,3,4.6909096,-2.8422685,0.5672864,6.0730514
0,56.174391,25.6577607,1499.4475245,0,55,3,0.6703707,0.397205,49.9591751,3.7682346,3,0.0,4.1318749,0.4335976,5.2894171
1,357.3210144,49.991748,227.508887,26,68,3,-0.117414,0.1501931,50.4919042,0.0,3,0.0,-9.8834239,0.3877971,6.1153299
1,244.9993853,19.2076633,143.7814276,31,68,3,0.0103428,0.1024687,50.241717,2.6576762,3,25.9633308,-5.0754785,0.30016,7.51447
1,282.8123673,8.4526315,1274.362436,27,68,3,0.0957936,-0.0080366,51.886608,2.7583708,3,42.1231573,-2.1988973,0.1168535,12.5972075
0,77.3668058,227.6872598,688.739396,0,55,5,-0.3063959,0.4366221,48.2786232,11.4358248,3,1.534639,16.0473126,0.3862412,5.9611885
1,89.9679891,6.9898601,254.1180428,57,55,3,-0.1275505,-0.0388263,51.4847247,0.4611952,3,0.0,-0.3358078,0.0469332,6.8077206
0,130.56015,197.7649282,1289.2037739,4,55,2,0.4258235,-0.3873569,47.2216586,20.8189057,3,4.2611542,35.1814611,0.4144382,4.8903339
0,223.4156506,238.4741447,826.1843848,0,55,5,-0.3919219,-0.0902173,47.322375,4.4539283,3,6.1770035,-4.3847718,0.3109692,6.4455598
1,295.2480942,30.5953998,231.3078767,8,68,3,0.0002734,0.029853,50.8271406,2.4321853,3,0.0,-3.40009,0.3475966,6.9909053
