f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
0,170.344251,155.7967411,1059.2903286,5,55,5,0.3248877,0.1165496,49.6810994,7.8986388,3,7.5499803,-6.4643558,0.3620677,5.1984827
1,47.250594,57.125946,173.6820937,4,16,3,0.1378949,0.0328371,51.4448711,2.4872833,3,17.2457639,-0.9484286,0.1712922,7.5670034
0,288.1532367,28.953332,1235.9245271,2,32,5,0.1616165,-0.2581445,53.1980411,4.1206384,3,5.1660847,5.960631,0.3958352,5.8377011
0,260.05934,121.4180877,1263.2977366,4,55,2,-0.2424579,0.3206458,48.9698421,15.7442175,3,10.6637095,-1.0083321,0.4179998,6.0709006
1,223.1361333,24.5340957,157.8333074,10,68,3,0.1643608,-0.0945839,51.4223042,1.0607078,3,7.9442356,2.0641499,0.1742893,7.8163754
1,246.2856025,12.022345,207.9403185,0,68,3,-0.0302159,-0.0913454,50.2183931,0.2327241,3,33.5517906,-9.0096427,0.1844634,7.747575
1,257.5112162,62.426559,0.0,0,68,3,0.0333781,0.0166334,50.2974915,1.4594177,3,28.227934,1.896223,0.2071011,6.8869897
1,321.7688308,26.6725179,188.0926056,17,55,2,-0.0199054,0.2160404,50.5857265,1.6283606,3,32.1792252,-2.5682718,0.2131247,6.3912767
1,62.6141598,9.3013838,152.5989031,8,68,3,-0.0319519,-0.0294267,50.9114747,0.4082948,3,19.019943,0.7367874,0.2212994,11.9105289
1,323.308789,50.0852425,111.4180713,53,68,5,-0.0469,0.1093473,49.7687806,2.4765486,3,56.7280072,0.0201782,0.3068665,6.9438171
1,57.1448708,10.2609098,813.2437877,0,68,3,-0.1372287,-0.1076126,50.414244,0.773156,3,1.9333189,-0.7611916,0.2184533,11.0152952
0,291.040668,15.7928596,1301.6861437,1,32,3,-0.0112128,0.0926855,47.4822578,0.4629713,3,13.6955487,7.1215116,0.4586086,5.9071472
0,290.3368084,104.8729166,1399.9495221,7,55,5,0.3379919,-0.14802,48.1039774,20.9051008,3,4.8598913,4.3435752,0.3607963,5.3315134
0,269.0914769,153.8123122,1609.5026828,3,55,5,-0.3691731,0.1130038,49.3962771,3.8160623,3,6.7188544,1.0925303,0.3820849,8.2777681
0,1.55747,133.748478,736.7819193,4,55,5,0.0134891,-0.1764558,51.4190023,16.9456901,3,6.4697795,3.3636189,0.3880464,4.4425287
0,309.4756449,242.0902721,1254.2196503,1,55,5,0.3366675,0.1596016,47.1843644,3.506199,3,6.2374015,10.7626008,0.3210966,5.7599894
0,255.638813,82.2581028,1582.8923535,2,68,2,-0.1522457,-0.2312143,47.1060722,5.3384236,3,5.1572351,-1.0515475,0.3745911,5.2131193
1,316.2734293,6.9898601,0.0,0,55,3,-0.0892659,0.0284857,51.6391574,0.4633838,3,5.6635238,-1.5256503,0.2726757,14.2405079
0,157.2568114,236.5302291,1286.073424,1,55,5,0.2844971,-0.4734686,47.5049217,3.9661148,3,0.0,0.4873167,0.5314673,4.5822255
1,230.2160676,60.5758394,123.852867,32,68,3,0.1287455,-0.0196232,50.4246358,2.1956176,3,0.0,-7.128889,0.3040635,5.8086812
1,42.7506544,21.6640627,131.178616,43,68,3,-0.0268749,0.0550231,50.9160742,2.0131452,3,22.6400621,1.8324776,0.3486662,10.666817
1,291.8298629,30.5464507,0.0,36,55,3,0.0224141,-0.0774103,50.3757559,5.8484803,3,0.0,0.3349903,0.4378435,5.6049416
0,322.0480277,129.5412353,1811.1128154,0,16,5,-0.248345,-0.3366768,47.0728907,4.3787559,3,0.0,2.4458986,0.4111635,5.6763827
0,74.9514142,177.0310654,54.1565313,3,68,3,-0.2064726,0.0814018,52.6206347,4.3488602,3,10.7378668,4.2115969,0.4654979,5.7884076
0,59.3355671,14.2079053,754.9604409,0,55,3,0.0069364,-0.123672,51.3234638,6.6117911,3,0.0,-0.2945853,0.3114625,6.3159442
1,242.3287518,69.4607746,39.0868557,45,32,3,-0.2264627,0.2574004,50.4340262,3.0617033,3,0.0,-2.9799241,0.4008243,6.3491593
1,52.0914979,30.0028813,191.5582571,0,55,3,-0.0991626,-0.0250171,50.2099627,2.6443735,3,10.5395715,-0.5432488,0.2059902,6.0804399
1,175.9435431,31.1230285,295.386382,0,68,3,-0.0185257,0.2902433,50.8231132,3.0179506,3,0.0,-1.4703321,0.2670734,7.3409339
1,313.8856533,52.0648758,254.9193787,27,16,3,0.1276851,-0.0959042,49.6865733,2.2595233,3,0.0,-2.7892373,0.3500365,7.0186346
0,238.3755275,228.3991814,1205.5615663,0,55,5,-0.325342,0.23979,47.924276,13.6981837,3,1.7366514,30.0719264,0.3667328,6.0417299
0,288.8251872,40.766496,1146.3745464,0,55,3,0.0175774,0.2740927,54.355999,1.6001552,3,15.2927183,7.2104168,0.4060085,8.1848052
0,49.3467881,20.5088067,1152.2914584,1,32,5,-0.0936429,-0.3306598,49.7824047,3.9885903,3,0.0035597,2.5126445,0.398439,4.7118582
1,357.3210144,17.9509521,0.0,1,68,3,0.2086536,-0.2039584,51.3181617,0.9231528,3,0.0,0.0380403,0.1676479,7.3291827
1,40.2157441,28.3591799,166.2961364,17,68,3,-0.0043265,-0.0440056,51.0863379,2.8839991,3,0.0,1.1478539,0.4263358,6.7574744
1,226.1162129,14.6529445,40.5681083,52,68,3,-0.0315366,-0.0873439,53.4973613,2.3307945,3,36.5312669,-2.5043267,0.2611498,6.9058506
1,254.8822249,35.7610766,357.8056913,0,68,3,-0.0040425,-0.0184421,50.7900773,4.2337643,3,53.7257209,-7.2898391,0.3321003,7.437294
1,190.8584776,22.3829697,46.8548711,264,55,3,0.0006935,0.1367033,51.2060839,2.2396667,3,0.0,-6.1201799,0.2059845,10.9956271
0,225.0608149,21.1826514,1465.9331023,4,55,3,0.1332344,-0.1787449,52.3793613,4.5529012,3,6.1486436,2.9233233,0.3948652,6.2230593
1,233.6097306,11.5763708,288.0088531,0,68,5,0.2440725,-0.2185309,50.8253106,0.4547759,3,9.8554274,-1.2226774,0.1394245,7.7176602
1,209.5899622,9.4511469,53.3095071,4,32,3,-0.0714863,-0.0614035,47.5070196,2.8986428,3,12.4559349,0.0529251,0.2422255,7.5858391
1,146.3184598,36.9541686,299.7798988,0,32,3,-0.066603,-0.253679,51.0339749,2.448996,3,0.0,-0.8072445,0.2884112,6.8132475
1,314.5921874,14.6991832,25.5457729,37,68,3,0.0223224,0.1823639,50.3760231,0.8555943,3,0.0,0.4182884,0.3504422,7.3118657
0,276.1527837,68.1105202,1536.660841,3,55,2,-0.2343459,0.1257365,47.8267431,13.4603383,3,4.8674446,-17.2614163,0.4888709,5.6411998
1,357.3210144,14.6145169,1242.8205566,36,1,3,-0.0422675,-0.3357223,50.8218857,2.7512824,3,11.9720625,1.985198,0.4071663,5.3283793
1,252.2607288,43.8948958,320.0245463,0,68,3,-0.0486683,0.012971,50.5008337,2.1404519,3,19.6790799,-1.5852527,0.3886478,6.2659041
1,166.6326805,50.2481934,161.9442775,41,68,3,-0.0771155,0.0069948,50.0930361,0.9391767,3,0.0,-7.8589965,0.2433687,7.9893266
0,107.8528651,43.9990799,1276.2225755,3,32,3,-0.31687,-0.1275202,50.7668729,2.1981969,3,6.7583076,8.2161517,0.3661496,5.7399172
1,277.7290138,9.8471104,0.0,0,68,2,0.0948816,0.0358566,51.1104757,0.8364848,3,38.6624724,-4.9317235,0.1344377,9.8392037
1,270.5002243,19.2244166,230.0049533,37,68,3,-0.0294443,-0.1327665,51.2954848,0.781434,3,0.0,-1.4907741,0.2717884,9.7497849
0,356.9930115,170.95029,973.0960123,1,55,5,-0.1041807,0.123272,46.7513629,8.3362446,3,11.7450547,-0.5803051,0.4740005,5.3059575
1,297.950038,20.2893513,182.6303086,35,68,3,0.2527837,-0.1388167,50.6449169,0.0,3,16.9025401,-0.3558982,0.1654786,6.1026498
1,261.9250137,41.7282082,101.3208982,15,68,3,0.0656022,0.2153187,49.5996925,0.1325311,3,0.0,-9.8336869,0.1625634,13.6004784
1,326.0708386,6.9898601,333.1440973,20,55,3,-0.0216101,-0.0255576,50.716974,0.4721375,3,19.1994928,-2.0254013,0.2602534,6.6409253
1,305.870208,13.6839754,198.8997089,11,68,3,-0.104339,0.0859879,51.2800012,3.577011,3,5.5914782,0.1545898,0.383331,6.6349185
1,85.4922068,6.9898601,321.727864,64,55,3,0.1197563,-0.1379892,52.0286025,0.2276212,3,4.7717652,-3.9323304,0.1746068,7.7568575
1,326.1620324,47.2107265,136.8896921,0,32,3,-0.2844629,0.1031219,50.3636615,3.4732849,3,7.3261459,-1.5080348,0.2859223,8.9743451
0,83.8856669,214.4194759,1145.3301615,7,55,5,0.1488497,0.2758104,51.7771068,3.8485941,3,9.8866847,1.9597334,0.2353377,6.4257604
1,267.0920091,36.7574595,557.7901697,11,32,3,0.0857837,0.1254037,51.1874955,1.9028611,3,0.0,-4.949723,0.3287515,6.9047327
1,72.2469494,50.8864359,76.2830884,25,68,3,0.1611083,-0.0056468,50.5554759,2.3142668,3,9.8914273,-0.8022632,0.3447118,7.8921391
0,264.2161611,184.3429021,987.7859239,0,16,3,0.5736778,-0.0786036,46.9913673,5.3341375,3,5.4702734,-1.1561153,0.4425426,6.142915
1,293.5537232,33.4889359,778.0373672,0,68,3,-0.1010363,0.1343709,51.6324289,2.7620549,3,22.7535133,-6.262014,0.2412953,9.2146614
0,292.5152022,167.9152164,859.6994184,0,55,2,0.0194813,0.0677991,46.3808859,8.1254369,3,10.3040565,5.2461139,0.441972,5.155634
0,297.7681887,98.5926035,1314.6793069,2,16,5,0.1945959,0.1443922,46.2217633,12.0386447,3,15.1477148,17.5416411,0.5846217,5.166595
0,99.3413119,5.2825799,271.0226224,1,32,3,-0.1028802,0.022011,50.8361334,4.698312,3,0.0,6.5696664,0.4909222,6.3698531
0,28.0489999,159.5452432,708.8488062,2,16,3,-0.313732,0.1597095,48.915133,4.5045338,3,17.9237803,0.1307334,0.2277019,6.683266
0,98.3306929,5.2825799,112.9709503,9,55,5,-0.1412788,-0.0108807,51.8654522,2.5007334,3,0.0,-10.9680172,0.2888561,9.9187143
1,250.8036844,15.3298091,134.1697811,27,68,3,-0.1416606,-0.0071267,51.6361172,2.514246,3,0.0,1.2079719,0.3407806,7.1370607
1,302.5001317,45.5701416,202.6083641,40,55,3,-0.1071264,-0.2952486,52.0745275,2.3704858,3,0.0,-0.2891419,0.2201766,7.0593266
0,289.4583244,225.9722228,942.0526958,1,55,5,-0.029724,0.454058,48.7797294,10.7321807,3,10.587926,5.6642638,0.4239137,5.3415789
0,99.0220152,140.6612005,678.7849575,2,55,2,0.125506,0.3890967,50.2699309,18.2886915,3,0.0,1.0791777,0.4766988,6.1792176
0,261.5042511,153.3154811,761.9343432,6,55,5,-0.1744038,-0.1659425,48.8398232,3.5875452,3,12.598692,-3.9712533,0.4292704,5.5522236
0,83.8381799,173.8764883,1080.8855176,2,16,5,0.2283134,-0.0493259,47.0474459,2.3358058,3,8.8316512,22.4751864,0.1645971,5.9919602
1,49.424712,14.8219234,113.7411512,6,68,3,0.0990736,-0.1354285,51.8594231,3.1506764,3,0.0,0.4845522,0.2035749,7.3437901
1,254.7309499,40.6768515,125.3361869,0,68,5,-0.0713749,0.1107034,51.3942745,2.6381714,3,2.4245859,-2.3259743,0.2725098,7.2052678
0,292.5732488,12.4628652,1014.4099239,3,32,3,-0.1641997,-0.0766575,54.355999,3.0018181,3,0.0,-4.5157922,0.2320701,9.3857063
0,46.1739587,150.9674147,1774.2733561,1,55,5,0.1965288,-0.0322436,47.3783411,3.5000976,3,0.0,-1.2242472,0.3689757,5.8448589
0,319.8865818,108.4293345,935.7806749,1,32,2,0.0165316,-0.3182227,47.8048841,6.0839283,3,8.4878622,36.1939011,0.3095832,5.780313
0,69.1291974,114.3589684,1666.9664808,1,55,5,0.2686455,0.072612,46.1578187,8.0937263,3,0.0,12.4790585,0.4376853,5.0573415
0,270.0315155,5.2825799,1143.3430142,7,16,3,-0.5975574,-0.0383954,52.4348982,2.9755805,3,6.9235493,-0.8493852,0.1741116,9.7303693
0,237.8852355,100.423319,1209.8307657,6,55,2,-0.3267622,0.2052406,46.322834,20.7811897,3,14.0789764,9.9389932,0.4759004,5.3127668
0,247.0180122,193.5864963,472.5991278,2,16,5,0.4131761,-0.213436,48.7623526,17.4687969,3,0.0,7.4483836,0.4578407,4.8952054
0,110.9191772,214.3382585,1138.6984954,5,55,5,0.0881049,-0.2703006,46.827421,19.1712658,3,13.4859808,13.1518605,0.5324239,5.9045354
0,250.491496,229.4039263,1064.7561443,0,55,3,0.3468136,-0.0313102,48.6621313,3.4704674,3,7.0575502,-2.0912723,0.0698417,5.7796647
0,70.9721608,176.3489339,1010.6554735,2,55,1,0.0414808,-0.1045994,48.2311807,6.7883626,3,7.5040988,7.2287097,0.4382346,4.4016104
1,353.7264257,9.0077939,1759.8769156,36,55,3,-0.0611893,0.1607516,51.5963445,0.2731519,3,0.0,-3.3374034,0.2985613,11.7884451
0,75.6736793,128.8753718,679.14498,1,55,3,0.3021371,-0.1299066,50.4226459,0.7150825,3,0.0,-0.1243975,0.3868901,5.0068411
0,220.5028216,67.8320668,1112.4986599,1,55,5,-0.3156727,0.2846421,46.5772064,3.8299008,3,0.0,-7.2912549,0.2962631,4.4447596
0,81.6480457,5.2825799,686.3654371,7,55,5,0.0313121,-0.2132148,51.639003,2.697821,3,6.5335949,-4.3312212,0.1060892,10.0661386
1,209.0088059,6.9898601,0.0,30,68,3,-0.022938,0.1504335,50.7195343,1.286551,3,20.4396736,-7.5328332,0.2655373,12.29414
1,266.0840038,24.7873418,0.0,54,68,3,0.3162024,-0.1991632,50.8460927,1.259914,3,0.0,-4.9284516,0.284019,7.3238709
0,270.287269,189.7671911,1372.4358047,1,55,5,0.3872981,0.0951857,46.7958357,6.9311851,3,0.4945009,21.7980585,0.3883015,6.1363889
0,331.3186561,221.6936336,1911.1059948,2,55,2,0.2382737,0.3850157,46.249056,12.0301354,3,16.8858883,27.5916694,0.4046612,6.7363352
0,219.181614,17.7962748,1297.6463796,5,55,3,0.0107522,-0.0971843,54.2681377,0.0,3,0.0,-2.3985536,0.0521936,7.8586964
1,250.4795466,18.7062741,0.0,33,1,3,0.113325,-0.0495785,51.01087,1.7531595,3,0.0,-5.4178566,0.3607771,6.871987
1,50.2752069,18.1268154,330.4721309,0,68,3,0.1106049,0.1607972,51.2626003,0.1645633,3,29.8767011,-2.7804809,0.1348859,13.8395438
0,232.4931767,159.3038477,1327.0971648,0,16,3,-0.1162347,0.0993022,45.8456993,11.802644,3,7.7641653,19.8434073,0.4653455,5.9625629
1,273.9594185,41.5843172,1033.9917211,5,68,3,0.039765,0.0121502,51.1199103,2.179375,3,27.8457125,0.882757,0.2830303,7.6556585
1,256.8385814,47.3777869,294.9584635,0,32,3,-0.0210295,-0.008308,50.7093955,2.6388915,3,0.0,1.716202,0.080629,5.7517407
1,261.408347,15.5581954,439.6666332,19,55,3,-0.1135451,-0.1355485,50.5838305,1.5440631,3,0.0,-0.3847752,0.3788026,6.4858306
0,261.4107958,180.0566203,1069.3474979,0,68,5,-0.5523071,0.2434959,47.6348706,22.840846,3,3.8092521,41.5838,0.3938953,5.4440167
1,191.1108255,36.1990864,100.0251934,29,68,3,0.0779538,0.281071,50.2832022,3.2364826,3,45.3007107,-10.4667978,0.2336829,9.1413739
1,264.8887744,56.6614596,327.4621522,6,1,3,-0.0236783,-0.1082763,50.8624459,0.1115613,3,1.1363421,-4.8318341,0.271032,9.2856113
0,294.5278734,185.5562742,770.2972524,1,55,1,-0.1591193,-0.2302208,48.0088527,13.857198,3,2.9161584,23.2521749,0.1467529,5.285542
1,44.9690901,7.5955948,828.7945803,0,68,3,0.1119573,0.1282385,51.1806068,1.3275268,3,0.0,1.673254,0.2213788,8.6689782
0,89.1184366,73.1819855,708.4885465,4,55,5,-0.2863217,-0.2113851,50.5806315,18.4682423,2,7.9874017,5.1747994,0.4886036,8.6714636
1,248.8645385,13.3324287,349.7320893,0,32,3,-0.0557975,-0.1266292,50.778891,0.8021261,3,0.0,-0.5629012,0.3464849,6.0424551
0,63.3167638,108.944197,839.3553913,0,16,5,0.1170196,0.0470496,47.8409851,5.4406575,3,0.0,32.634246,0.3809301,5.902353
0,320.8753351,120.4903288,801.7101657,3,55,2,-0.4288445,0.2662065,48.043774,3.8881659,3,9.5177755,-1.9073616,0.2552154,5.5029187
1,350.6740629,17.251477,103.1580585,9,68,3,-0.0121083,-0.0009868,50.5131593,2.4433293,3,0.0,2.2377,0.409691,7.55698
0,277.239197,287.8153941,1168.5413575,1,55,5,0.311048,0.2049671,47.8438133,19.869921,3,9.7574406,35.2185198,0.2316393,5.7429642
0,31.145036,140.3853701,941.1243436,0,55,5,-0.3360575,-0.1427592,51.9496199,6.2495141,3,1.0297864,-5.3489201,0.3179469,5.760956
0,1.55747,183.9007409,856.9021341,0,55,5,-0.0549999,0.0411245,47.6481857,17.223821,3,14.4190289,23.2884699,0.4132255,5.3278192
1,208.7133072,49.0169716,1068.9837943,14,1,3,-0.1993702,0.0838858,50.3347621,1.7379675,3,32.6423792,-6.7087498,0.2617449,9.5246687
1,224.0673404,50.1437087,481.5821176,0,68,3,-0.1522237,0.1063667,50.2801585,1.9734691,3,21.9851555,-3.7663836,0.3546594,6.770967
0,269.2111519,244.7235457,964.18974,8,55,5,0.0053145,0.0504724,49.2159829,16.5765429,3,19.5939762,22.3027126,0.3041163,5.4892835
0,325.4459609,117.0599208,344.1228344,6,55,5,-0.0236958,0.3938235,47.5501962,4.9476962,3,0.0,1.1238313,0.3777998,5.4518425
