f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
0,299.875489,71.621952,0.0,0,1,5,0.3395202,-0.2790834,54.355999,0.0,2,36.8705697,28.699243,0.184088,7.6764937
1,211.3861444,84.2178908,841.0207936,183,68,3,-0.3764641,-0.1430563,51.4990167,1.7179899,3,293.9138205,-13.8512064,0.3385972,12.417244
0,135.3781964,59.8328076,404.0376018,0,55,1,-0.6033671,-0.4210189,48.3100085,14.7039523,3,0.0,-13.4534076,0.1227115,4.6719661
1,7.7854111,33.4585239,952.2499232,0,32,3,-0.0418663,0.1102035,52.8553568,3.327457,3,44.1835881,-11.3419797,0.2868409,5.16851
1,266.0094536,35.4134369,1826.4200439,0,68,3,-0.2015725,-0.2986836,51.1354607,1.9328459,3,955.975119,0.6956405,0.1880349,9.2200211
1,123.7023841,35.0943369,1426.4626185,252,1,3,-0.1126646,-0.2397819,53.1967092,0.3531089,3,0.0,-8.4781351,0.3045863,5.16851
0,264.8030623,5.7719227,194.201274,0,1,5,0.030384,-0.703134,51.2602619,28.0382606,2,11.9664388,-6.2020971,0.1700122,6.507393
0,143.606046,290.436411,486.669948,0,1,5,0.2293411,-0.4021209,49.9582759,4.7686356,2,53.2502705,0.8110219,0.1248465,9.8865309
1,1.22966,49.8767094,104.6683226,615,68,3,-0.1802596,-0.2067296,52.1960625,8.4333449,3,1408.173853,-1.3430365,0.067091,6.5046367
1,121.7724679,10.4285704,1826.4200439,98,68,3,0.1888271,0.0531525,53.2178353,0.4103866,3,532.0931635,-1.7979279,0.22569,11.0208411
0,264.0761576,265.7310984,593.5632908,0,55,1,-0.3759902,0.2314449,50.2846832,11.8176701,3,124.9312295,-31.5338993,0.4832974,13.3200308
1,1.22966,13.3059685,1683.2485187,309,32,2,-0.1246087,-0.0636789,52.1214518,4.4780415,3,1101.6190137,-0.9757128,0.1886628,13.5748148
0,181.0823143,28.5811791,0.0,11,16,1,-0.2897512,0.0262833,47.6575086,12.845426,3,718.6356986,26.8282757,0.545943,9.7469285
0,356.9930115,5.2825799,350.2995009,0,68,3,0.1003193,-0.7337987,49.3521635,2.4385163,2,806.5469971,24.1897163,0.2136151,7.314235
1,131.4035447,37.47605,1826.4200439,285,16,3,-0.1001389,0.0011063,53.2734007,0.0,3,1153.2912289,-13.6257335,0.0365133,5.8343389
0,269.5465404,7.5447448,1242.7353547,0,1,1,-0.838803,0.5356895,46.6285309,18.6208165,3,374.4451705,-1.9127789,0.219809,7.1791256
1,1.22966,89.0652647,433.0240191,0,16,3,-0.068643,-0.3219151,52.7995143,0.0,3,758.6750095,4.0633616,0.2977324,5.16851
1,182.2134627,21.9143768,538.1954584,484,68,2,0.2699686,-0.315811,53.0644573,0.4885879,3,1135.5912354,-5.9723942,0.1516269,7.6905213
1,307.6800992,64.623993,1168.3216705,616,68,3,-0.3533588,-0.0603433,50.7304114,0.1150696,3,1504.5809968,-6.3264217,0.0365133,13.8948115
1,153.2794984,54.8741522,1054.822928,796,16,3,-0.062352,-0.2333171,53.1311956,2.2816102,3,851.2663772,-13.8273867,0.2732349,9.3559735
0,185.9953343,67.1166479,0.0,0,55,5,0.0644018,-0.3415862,49.4930517,0.0,3,0.0,8.9414057,0.3659334,14.1829004
1,135.9112104,23.1522092,1482.3523024,335,55,3,-0.364397,-0.0316031,52.4114422,1.0217908,3,1137.7579799,-12.6680848,0.240654,9.4420148
0,77.5206267,5.2825799,371.0764366,0,55,1,-0.4297993,-0.4757099,51.6529022,25.3568646,2,282.56401,-7.777446,0.3637177,12.2236503
0,151.3547542,177.4321745,1268.1777393,0,32,5,0.2514088,0.0127374,50.8363078,7.5722482,3,0.0,-31.5338993,0.1988358,14.1829004
1,1.22966,29.6479301,1151.698559,224,55,2,-0.0117269,-0.1781465,52.4424353,0.0,3,0.0,-14.398624,0.1895769,11.8807157
0,165.0525179,5.2825799,1158.1184061,0,55,1,-0.3429933,-0.0704943,53.2805915,19.7667264,3,39.8395739,-28.0539834,0.3298132,6.0831153
1,1.22966,24.8191608,340.221203,183,68,3,-0.1668522,-0.5233825,52.4723883,2.0987308,3,35889.2062642,-3.561107,0.2125681,7.1695113
0,198.6451338,5.2825799,0.0,0,55,5,-0.8077366,0.444557,50.1522243,15.0926304,2,0.0,-5.4947161,0.2278627,6.5353749
1,238.869508,81.9494988,728.9706318,243,55,2,-0.0149873,-0.562889,51.7054505,1.9073715,3,709.7561303,-4.8921872,0.3232102,16.9454751
0,179.1043447,5.2825799,859.6053453,0,55,5,0.371174,-0.3281261,49.0354414,19.1732073,3,39.0234717,-2.4027373,0.2542101,6.6847679
1,246.5970118,60.2143736,715.0470932,0,68,3,0.014566,-0.2937685,52.4893591,0.4063009,3,1140.358709,-12.4502232,0.0794503,5.3032995
1,50.402259,34.4888557,1826.4200439,0,32,3,-0.3809308,-0.2784925,51.3413877,0.1655618,3,388.0125173,-6.175458,0.0868717,9.0013629
1,45.4163011,148.9629974,556.1549822,1063,68,3,-0.2534576,-0.2432296,54.2775002,1.8928858,3,168.9528369,-10.3452693,0.2263023,13.5185164
0,1.55747,29.8376796,218.020483,24,32,5,-0.5709935,-0.2682776,51.2895936,5.9915793,2,35.2036925,-29.528319,0.5036994,7.5535626
0,144.7398779,76.9292985,1540.6831922,0,16,1,-0.1472654,-0.3840698,51.21952,20.3991596,3,0.0,-23.1967094,0.3103549,7.2829026
0,71.1287238,57.1455689,181.8083361,0,55,2,0.776113,-0.0893246,49.3305522,6.4993955,3,468.1176104,19.2225606,0.4167841,6.3877006
0,22.0681005,299.400414,379.1039367,16,1,1,0.3077024,-0.5951957,45.8456993,0.0,2,10.2914232,-3.5647573,0.2977143,6.233641
0,1.55747,186.4426659,596.897694,19,1,5,-0.1015546,-0.4069804,49.5001278,9.3101235,2,20.2659515,5.6615073,0.2437892,7.3996886
1,199.9957367,88.0184086,962.0343422,984,16,3,-0.0214447,0.016617,53.9944607,1.2652309,3,628.6514895,-13.8909634,0.1715628,5.7812819
1,253.8437988,91.4272598,315.7779206,93,32,3,0.240189,-0.3186003,50.7701366,2.2452819,3,493.0663371,-12.9813585,0.3890514,9.7212811
1,29.8476596,148.9629974,606.656045,883,55,2,-0.0397936,0.011759,53.4131348,0.7161645,3,485.9992935,-7.3959399,0.2818462,11.3353687
0,205.066193,117.9098324,135.485679,0,32,1,-0.7436918,-0.7366514,45.8456993,0.0,2,30.3067335,-12.4072091,0.2101528,9.6069407
0,2.8470155,123.8594742,0.0,0,1,5,-0.5596687,-0.510439,51.5954364,8.6215037,3,35.6039846,11.9452105,0.2091496,4.5007186
0,1.55747,57.9308651,55.0454903,0,55,5,-0.2854629,0.0177811,51.4753026,23.6496162,2,20.8702774,-11.3621833,0.2897527,7.0596881
0,272.1681852,37.4293688,360.2414493,0,55,1,-0.9738588,0.3627104,52.077839,21.9557563,3,39.0770674,-17.4620678,0.2051538,11.6143459
1,328.7866224,77.0996204,1023.6381385,298,68,3,-0.0921329,-0.4065658,52.1413645,3.1743976,3,0.0,-12.8342636,0.1868694,9.6093962
0,88.5338042,5.2825799,1682.4570632,0,1,1,-0.6592281,-0.0868196,46.5058899,5.3695047,3,375.4020703,-4.2011666,0.0236347,5.7340886
1,307.6566312,84.3089733,780.3648661,778,68,3,-0.1965248,0.13328,54.2775002,2.2080224,3,282.9924244,-12.4446385,0.3057087,7.4310582
0,1.55747,12.2731179,12.6619834,13,55,1,-0.0181953,-0.1881478,50.1217858,7.5139262,3,15.2910203,-18.2095598,0.211769,7.5803382
0,266.9579451,214.0016727,552.0131364,0,55,3,0.0588431,-0.1794809,45.8456993,18.0079037,2,47.9040006,13.8570012,0.3705975,12.33744
1,93.2359503,28.9494708,1826.4200439,328,68,3,-0.1466279,-0.0033006,51.9883618,0.3204132,3,967.8163213,-7.3886839,0.0571657,10.7585641
1,43.732435,59.5550745,1016.2737444,230,1,3,0.3938423,-0.3816657,53.7239247,2.7471187,3,938.7848382,-4.2043381,0.1803045,15.309595
0,6.8452593,356.8189015,489.7009359,0,32,1,-0.7646307,-0.6695137,45.8456993,28.2135002,2,16.2692538,15.1561441,0.5287688,6.5563042
0,1.55747,163.1020384,839.9078535,1,16,2,-0.6678301,-0.4339185,45.8456993,28.3987007,3,26.8467984,-11.5890995,0.3499235,4.9458219
1,216.1702355,38.1544233,407.1201745,0,1,3,-0.2738759,-0.2846503,52.5353286,2.1580367,3,277.8762563,-14.8045784,0.0365133,6.4352979
0,136.9662512,168.1868672,735.9532358,1,1,1,0.5946491,-0.7026858,52.6188452,14.1517636,3,28.7493008,-0.3367283,0.2315616,5.7368444
0,1.55747,283.8269596,1056.2025141,22,1,5,-0.1126473,-0.342559,48.832577,8.6056323,3,43.2697755,28.7306986,0.4592742,7.5652915
1,5.629113,64.2423626,942.4650054,620,68,3,-0.0930505,-0.4645852,52.4994908,0.9873238,3,67.4754442,-15.3001954,0.1533873,13.4347079
1,110.7480332,101.856091,1611.8098134,640,1,2,-0.3094814,-0.1003674,50.8916624,3.844229,3,394.7525108,-5.368721,0.1180742,5.16851
0,176.7318454,5.2825799,6.3662981,1,55,2,-0.70068,-0.0189309,49.6032513,6.0189852,2,40.5832598,-2.5761698,0.3958823,4.5207677
1,234.3024694,50.3656343,439.0432186,0,1,3,-0.0394559,-0.2409408,52.7548268,1.4748176,3,914.4378674,-1.7010381,0.4053042,5.2772849
0,185.0271311,130.1515436,2023.8649916,0,16,5,-0.4585003,-0.1823573,51.6356461,7.9623212,3,0.0,15.3542237,0.0236347,7.1512647
1,213.5022537,66.4789318,613.6025278,0,32,3,0.218861,-0.2060412,52.2901074,5.8205593,3,681.3061427,-15.9253998,0.2868231,11.153592
1,183.3097927,38.0476181,743.10733,360,1,3,-0.1472284,-0.5184282,50.5729,1.5889394,2,47948.8308812,-15.9253998,0.2702453,13.2230462
1,79.8927313,63.9223637,1826.4200439,5,16,3,0.1648763,0.1130635,52.6401817,1.4286728,3,779.0700908,-8.5662348,0.17594,7.1181278
0,158.9895476,27.6854287,1151.3068384,0,55,2,-0.5147706,-0.6035896,45.8456993,3.4963388,3,26.3853416,-5.8640488,0.0236347,5.0513136
1,200.1744095,119.0167247,555.736988,1157,68,3,-0.1243792,-0.562889,53.4542426,1.3779188,3,567.5876736,-14.684502,0.22838,7.8970128
0,255.7520781,122.8251988,0.0,0,55,5,-0.0758455,-0.2838559,48.7608534,10.8081714,2,38.1407416,-22.022325,0.211434,7.3757693
0,29.6607692,5.2825799,127.4703574,6,16,5,-0.990019,0.1197747,53.4881003,9.2684579,2,0.0,-4.07845,0.4092985,5.7081754
1,199.5037065,27.4992204,340.071359,17,68,3,0.701172,-0.0851942,52.3199799,0.762569,3,45272.6427379,-1.5929126,0.2263238,7.097784
1,1.22966,130.7687262,295.1390417,905,68,3,-0.0885224,0.204605,54.0672674,4.1156804,3,438.7948724,-4.8553496,0.1958883,6.4788391
1,1.22966,75.623078,696.7177453,181,68,3,-0.2838702,-0.3471809,52.2099872,7.5466265,3,48903.3984375,-9.2023663,0.0482209,7.9998342
1,149.565838,58.0550354,1130.4697808,743,68,3,0.1047052,-0.5547726,50.2910015,1.292987,3,876.9680701,-6.5455011,0.2146626,9.2026315
0,1.55747,10.0092831,918.8135592,0,55,1,-0.1586835,-0.3304452,49.327105,27.9629405,2,0.0,5.3967697,0.0236347,7.0082566
1,64.8627531,97.9575802,938.9735007,892,68,3,-0.1592937,-0.2499243,53.7395826,1.926252,3,542.0847259,-15.9253998,0.3761332,5.16851
0,356.9930115,36.9883746,27.8483552,18,32,5,-0.744454,-0.383239,54.355999,2.4963139,3,0.0,-11.7058715,0.3609326,8.3012356
1,271.145466,34.5654391,369.8356646,129,32,3,0.2046093,-0.3055797,52.3873231,2.6380614,3,120.4486061,-8.3911434,0.1162742,8.529833
1,199.1784928,26.0790748,508.5796024,773,1,3,-0.0674736,-0.2234017,50.8478803,2.7583216,3,0.0,-14.5622844,0.483872,6.5712018
0,146.968049,204.4030987,980.6136509,0,32,2,0.1181199,-0.705557,49.523313,5.9721364,3,806.5469971,-9.804966,0.0236347,7.0315629
0,1.55747,5.2825799,811.9782056,1,55,1,-0.907471,-0.576529,54.0651785,19.2261486,3,21.5015384,-5.2174714,0.210346,7.5722669
0,1.55747,55.2210111,2598.6669494,12,1,1,0.282607,-0.4401428,49.2209883,9.5787118,2,806.5469971,0.9828329,0.1674296,10.1645179
1,256.8887814,86.7915019,313.5612269,0,1,3,0.3003367,-0.2600199,51.2551813,0.0,3,23753.6599984,-15.9253998,0.0497956,11.7960211
0,25.6013267,157.5836135,281.6859263,70,1,1,-1.04951,-0.2459676,45.8456993,2.2916881,3,38.3343238,7.2272174,0.3539404,10.2442565
1,1.22966,69.6510557,650.7269736,799,68,3,-0.384023,-0.1751738,51.0962284,0.0,3,1317.6931188,-13.3509463,0.2819719,12.4338105
0,150.9278725,78.7550951,0.0,8,16,1,0.5235885,-0.0444489,47.3586601,7.3585392,2,17.8896702,-2.9966504,0.3648665,7.6106824
1,187.4376654,21.0552011,1826.4200439,0,32,3,-0.2363494,-0.4399796,47.7251041,1.4428259,3,48903.3984375,-5.4350053,0.3268487,14.2580589
0,130.2155104,188.0666561,1291.7346111,61,55,5,-0.4668471,-0.0356482,54.355999,2.5014361,3,736.9532873,8.1081796,0.3045614,6.6721306
0,1.55747,225.1313025,2039.6604266,0,32,2,-1.04951,-0.5023199,50.0937921,3.85749,3,717.7574027,-9.7155069,0.2555915,10.5552276
1,297.7193008,65.8091936,1280.1016377,463,1,3,0.2114939,-0.3575456,53.2267816,2.5578677,3,48903.3984375,-6.4734081,0.3170022,10.744906
0,165.7869592,157.1455096,13.7583943,5,55,5,-0.0883506,-0.0917998,45.8456993,9.149178,3,38.2997636,-8.015892,0.1370827,4.4329961
0,1.55747,289.2918902,644.6640758,3,55,1,0.2832422,-0.1299657,49.7504166,0.4361903,2,12.9834495,2.7811083,0.334712,6.3795608
0,31.8532299,338.6436969,1608.8270227,4,32,1,-0.0073041,-0.719662,45.8456993,4.0490882,3,28.4494346,23.8706737,0.1555958,6.2111722
1,229.60418,129.9533869,1309.0323404,183,32,5,-0.2027003,-0.0776146,50.9274522,0.8430959,3,1134.9446423,-7.3446491,0.2543131,10.2838953
1,277.3217788,148.9629974,184.6143652,658,32,3,-0.1300024,-0.2270696,51.947016,1.2477332,3,1070.5933936,-6.0969126,0.4265587,7.1769447
1,135.7852779,116.9926639,385.3521073,707,1,3,-0.0763035,0.1256782,53.4876592,2.2303177,3,448.169815,-15.9253998,0.0365133,6.7606288
0,209.2633279,5.2825799,1278.4648809,88,16,5,0.8368931,-0.0782334,48.7158254,21.7584139,2,5.8883909,-6.2912491,0.0236347,6.2905216
0,30.6162116,5.2825799,1062.7840379,6,55,1,-0.9420629,-0.7228574,53.945482,1.8630759,3,226.7816837,-6.110805,0.0236347,12.8765111
1,1.22966,103.113238,623.8292621,116,55,5,0.4784486,-0.4634292,53.1416113,1.4341084,3,416.3672146,-5.2760606,0.2842774,6.0113466
0,242.3661106,128.9145461,450.0525646,0,55,2,-0.9392412,-0.6147764,54.292805,10.0906919,2,1.0783709,-24.4198232,0.0236347,5.6009457
0,310.0195465,31.0350817,0.0,0,55,5,-0.2894792,-0.249229,49.4127662,4.2833122,3,20.6414888,17.8291668,0.155526,12.6096455
0,194.3021443,226.6483511,163.3639379,0,68,5,-0.1613295,0.3045628,48.9739982,23.3017961,2,26.1571265,-6.0125891,0.2549046,5.2367135
0,356.9930115,5.2825799,516.7941138,61,55,5,-0.77999,0.086543,47.5024193,15.2474908,3,0.0,0.6478292,0.1641672,13.1935571
1,149.4821284,15.781779,408.6876258,854,1,3,-0.0730308,-0.0731933,51.8266721,0.0,3,0.0,-10.5416412,0.2468118,5.16851
0,283.6038827,335.5269061,453.8268823,12,55,5,-0.1881614,-0.2087805,50.5471337,3.9467096,3,10.8495042,-7.297121,0.2440289,6.7851809
1,60.3933266,87.0102777,929.9449812,390,68,3,-0.2018192,-0.0578848,49.3215736,1.3590993,3,0.0,-6.6141907,0.3315481,5.16851
1,39.9276009,20.722665,686.9934981,745,32,3,-0.0190321,0.1401706,53.1923807,0.0,3,638.0865982,-11.2900023,0.3663268,10.186019
1,237.5081425,32.9897279,1147.0689273,775,68,3,-0.0831466,0.0239153,54.2775002,0.5768007,3,1104.0859309,-12.2027335,0.2809117,9.6031915
0,126.3060581,83.4181869,0.0,20,55,5,-0.5798722,0.1699311,47.9047757,8.1349001,3,413.6201651,8.7437719,0.0297683,10.0628144
1,86.1927009,72.0493559,1214.5905143,235,68,3,-0.1311502,-0.2421299,53.5075892,2.3068123,3,850.0028356,-10.22982,0.10779,6.1577375
1,169.6220399,62.6225291,1826.4200439,448,1,3,0.2351595,0.465172,51.7674497,1.079027,3,1283.3833536,-15.9253998,0.1998922,10.992323
1,19.1464771,6.9898601,659.3465158,178,68,3,-0.1324507,-0.0887203,51.3917319,4.4653995,3,762.4044819,2.1699106,0.2506099,16.2575497
0,144.4454075,177.3419331,1377.0807985,0,16,1,-0.637486,-0.3869097,46.5046641,0.0,3,18.8408949,-7.219769,0.1517857,4.9188542
0,1.55747,5.2825799,299.6618879,0,1,1,-0.6650038,-0.2551501,45.8456993,12.0786211,3,7.2337696,39.3688875,0.5020986,10.0503873
0,1.55747,105.92537,517.6375373,1,16,5,0.2270291,-0.5780169,47.6378097,25.9351969,2,42.9671516,-14.8975326,0.2551527,7.3153527
1,285.1668878,25.3141106,1195.635057,129,55,3,0.1661494,-0.1494846,53.359955,1.9205797,3,208.4139767,-9.2295687,0.4414923,5.16851
1,37.8765679,148.9629974,839.9056923,0,68,3,0.2381448,-0.0436829,52.0728232,0.0,3,947.1378349,-12.6681848,0.4669796,8.9468486
0,214.5314717,74.282597,2667.34959,0,1,3,0.0619236,-0.1301888,47.7367645,5.4023652,3,42.9493381,7.3838768,0.1416573,5.3838139
0,199.3996682,5.2825799,574.4779721,0,55,1,-0.1933295,-0.725535,53.1156467,4.7649948,2,36.9855896,23.0837495,0.4432938,5.123654
0,35.858778,125.6288569,1195.9833597,0,55,5,-0.4079613,0.1968077,45.8456993,28.3987007,3,26.2127042,0.5169053,0.4497994,11.2676619
1,3.6605833,59.7595268,447.9182622,327,68,3,0.197632,-0.1773206,53.2178944,3.0416984,3,433.1186615,-4.3704926,0.483872,10.5124521
1,152.3387547,148.9629974,1623.2277669,959,1,3,-0.0075835,-0.3292734,50.0927155,1.8449249,3,0.0,-5.1979783,0.2483865,13.1553845
1,241.2009775,75.7834945,1195.3829014,843,1,3,-0.384023,0.2253055,52.4929735,1.7865925,3,0.0,-15.9253998,0.483872,7.4701996
0,118.7881301,69.2418544,0.0,0,1,1,-0.4347066,0.0223169,46.3529542,0.0,3,44.020136,0.0860175,0.0236347,7.2540079
1,218.5916806,18.2075942,913.9160575,7263,1,5,0.3130063,-0.0409123,53.531854,0.5767983,2,48903.3984375,-6.461145,0.1994069,14.4634063
0,300.1125609,18.8022929,615.3072111,0,32,2,-0.5703102,-0.5901793,47.3323137,20.7492363,3,0.3247156,-7.9720117,0.1312902,12.5940817
