f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
0,271.1092145,176.629939,1484.628596,3,16,2,0.3880581,0.0281541,47.608538,12.3320624,3,11.6103895,8.7090502,0.4195663,5.6770298
0,258.7159475,67.0489666,1544.5299528,0,1,3,-0.139776,0.1879123,48.4137166,4.7177956,3,0.4746832,2.9630488,0.4603257,6.0083182
1,304.5239801,17.7563342,127.5001356,16,55,3,-0.2197141,0.0059125,50.2188632,0.2329877,3,45.4818902,-1.8374217,0.2887527,9.9837802
0,247.1162333,204.080537,788.8741595,1,55,5,0.3294583,-0.2446031,46.7454442,10.7389193,3,9.0533886,37.0855977,0.3997993,6.0415165
1,275.5592749,13.1589315,160.6606544,0,32,3,-0.0272395,0.0720914,51.5184355,2.8880747,3,0.0,-3.6458056,0.3271416,10.3400395
1,263.3847964,29.5146873,291.0232177,11,68,3,-0.0107492,-0.078489,50.4845785,0.4115583,3,14.7759481,1.0891082,0.2759641,8.2279415
0,16.6469712,194.0538099,1001.1889986,3,55,5,0.387673,-0.1308283,47.1796438,7.3660809,3,15.4224041,4.6486085,0.2339059,5.8239646
1,200.1840927,38.4692291,133.1572585,26,68,3,-0.0153254,-0.1449194,50.8001015,2.8858244,3,2.3916376,1.3276019,0.388586,6.5049194
1,342.0235785,34.7121678,13.8677162,3,1,3,0.0236818,-0.0133683,50.5016359,2.1196095,3,24.6738234,-9.2668587,0.255745,7.2037516
1,312.7101984,18.9269421,116.4095853,71,55,3,-0.1886307,-0.0439692,50.1668251,0.0,3,19.0892081,-4.8494749,0.2711184,10.3600461
0,351.897251,171.2116541,1574.0856971,1,55,5,-0.4066528,-0.0200563,48.168433,8.2515911,3,0.0,0.0349933,0.3593731,9.7989445
0,229.4034697,190.4173255,1065.2037126,1,16,5,0.0833891,-0.1065051,47.7431093,8.1088187,3,7.6368209,23.9544965,0.3990814,5.775033
0,303.7799424,308.5459733,615.1681673,0,55,5,-0.0897917,-0.3686181,46.4041041,18.7715795,3,7.726809,9.3308758,0.3878021,5.7072359
1,336.1293474,34.2640531,752.4212962,0,68,3,-0.010433,-0.0044751,50.5697419,1.7561764,3,16.9009841,2.3886721,0.2092572,7.0625262
1,277.7395984,19.1836402,334.8139637,31,68,3,0.0699452,-0.0180726,51.1837667,0.2901339,3,40.4488779,-3.8213796,0.4281216,12.2211417
0,35.8654571,161.1591622,1026.8593987,0,55,5,-0.1426935,-0.1205541,46.7808335,12.0716383,3,0.9965418,20.1779261,0.3235185,5.8834829
1,294.7823667,17.1946415,249.7998623,21,55,3,0.133968,-0.0374605,50.3166074,2.4871111,3,50.3960032,0.426283,0.1585526,7.6571009
1,46.0724511,22.9852119,111.6358832,29,68,3,-0.0974818,0.2340202,51.4235284,0.0,3,17.3537958,-0.9372683,0.2927784,11.735555
1,234.4414821,37.3754209,10.0559706,48,32,3,-0.0845812,0.1766525,50.6131944,3.4476226,3,0.0,0.9508032,0.2727219,6.5047605
0,105.1921084,159.1817586,1145.1946756,0,55,5,0.0868579,0.1690336,49.6250377,4.5255511,2,8.5731389,1.813182,0.3789992,6.1730984
0,52.8588439,173.1667121,1562.2759761,4,55,5,0.0413764,-0.0417013,50.3814506,1.3163393,3,0.6720472,-2.2765571,0.4280821,6.0035956
0,225.2719129,178.7398677,1766.5612861,1,55,2,0.4524663,0.0510364,48.3161665,16.0159052,3,0.0,17.5252195,0.2699121,5.6997003
1,269.3500246,77.1178455,0.0,0,68,3,0.0635014,-0.0379263,50.6673947,2.3180643,3,0.0,-5.2415315,0.2711253,5.5425449
1,225.2770341,51.9829372,87.5098872,0,55,3,0.1024532,-0.3530767,49.725187,2.9667522,3,0.0,1.7013171,0.2467273,7.3674761
1,301.1482935,17.3495777,397.5652429,36,68,3,-0.0182007,0.1569818,52.0630637,2.4544188,3,52.0873172,-0.7331379,0.1835048,6.7359179
1,230.9912,19.600406,0.0,20,32,3,-0.1198187,0.088647,51.2825417,1.5791198,3,6.0004572,-2.7022838,0.2229243,6.5443963
0,191.6732831,154.7681104,637.4891171,0,55,5,0.360295,0.0308047,47.6271268,16.2591498,3,6.6253526,29.2905815,0.4983879,5.5612645
1,149.1662854,37.8052901,0.0,0,1,3,0.2260102,0.0964975,49.3972189,2.5233711,3,54.3840001,-10.0303164,0.3898171,7.593282
1,202.546218,15.2658703,54.4790441,0,55,3,0.0426661,-0.0845745,49.5423494,0.8466628,3,0.0,-5.1380834,0.2082743,12.9896687
0,288.7609564,5.2825799,1230.1589219,3,55,3,0.1022806,-0.0826576,50.2922954,3.1310763,3,15.5432235,-1.9437945,0.3901658,6.5906444
0,306.5232424,37.6912218,1493.3707255,4,1,5,0.0615055,0.0257348,48.4774484,4.1976396,3,0.0,-0.4135316,0.3686849,5.2262527
1,274.6090419,65.0398998,260.5485004,22,68,3,-0.1925913,0.1436195,49.4506045,0.4655312,3,44.5505466,-1.835077,0.2953497,11.7488985
0,86.5894271,210.3696888,869.3411574,1,55,5,0.2315438,0.1182701,51.7470863,2.3527899,2,0.0,1.1368822,0.4597415,6.0360654
0,275.1513411,317.7749752,1238.5856764,1,55,5,-0.3209972,0.0753982,48.7327882,17.1321145,3,14.4409489,42.8944236,0.2605519,5.6656257
0,1.55747,227.3307057,1194.2608648,2,55,5,0.2820396,-0.244471,46.9351699,15.4919548,3,17.9788744,14.9031341,0.4959025,4.9909422
1,308.7275712,15.3402098,144.387085,0,32,3,0.129032,-0.0821915,50.9531131,0.9044622,3,25.5563388,-2.3097929,0.2760598,5.8967569
0,138.697413,42.149583,1528.4468392,5,16,3,0.3505509,0.2282956,51.7238525,5.037276,3,6.0314002,2.9305184,0.4742532,6.2446153
1,286.7227315,10.6863711,40.5369115,0,68,3,-0.1422738,0.0277378,50.01341,2.9616693,3,25.9399372,-0.3916811,0.2283426,7.594792
1,311.6520938,57.1994735,80.1852229,40,68,3,-0.1504727,0.002306,49.9786383,2.9809849,3,0.0,2.6935777,0.3210732,6.8817866
0,214.8828015,215.1799556,1348.490852,0,55,5,-0.1909953,-0.1632686,49.5473257,2.8058578,3,4.5058524,-3.6898063,0.2961,6.1071961
1,350.8066549,10.0153727,403.4745364,0,68,3,-0.3516714,-0.0202485,50.2621864,0.6711539,3,0.0,-0.6720343,0.2657122,10.2214897
1,286.2186819,12.9006721,742.0358406,0,16,3,-0.0092075,-0.0764472,51.487273,2.1969687,3,25.9180532,0.1569474,0.2179463,8.895328
0,271.775972,230.6859561,660.9905131,0,55,2,0.4819603,-0.1176028,47.9746801,4.7162261,3,1.5340916,36.6575494,0.3647732,5.6154155
1,270.9046204,13.9669973,275.4218659,62,68,3,-0.1857856,-0.0602152,51.6337687,2.5265334,3,44.2538741,-3.2738049,0.2633499,7.8741071
1,19.8209147,34.7019243,72.5741359,12,68,3,-0.0576126,-0.1764242,50.6023302,2.8229164,3,8.9814817,0.4421508,0.2779595,8.3186072
0,144.6539288,118.5732333,894.8427317,5,68,5,-0.0248825,-0.0932852,48.0740583,15.0968244,3,0.0,-3.8053625,0.3928249,6.5206389
1,73.9653382,14.0249387,949.8434156,3,68,3,-0.2676953,0.465172,50.9462452,1.4429718,3,37.7173456,-5.6814429,0.3650889,8.241415
0,135.7234177,201.7446155,937.4394981,0,55,5,0.2087692,0.3582218,47.617383,19.0804391,3,8.9249418,30.646235,0.3831837,5.1538007
0,301.2911284,151.1022112,1011.9414169,5,55,5,-0.5103881,0.2892949,47.7822796,14.2559719,3,20.5542928,-24.768074,0.4644745,5.3951509
0,273.2239085,180.127832,851.7055933,0,55,5,-0.0860205,-0.2468719,47.6557431,21.2767807,3,1.7001577,25.1159617,0.387557,5.4911364
0,241.2162514,158.6069478,1232.4092613,5,55,5,-0.2021633,0.0137658,47.7603885,14.2047585,3,0.0,28.4564568,0.3547969,5.8085131
1,251.9740072,57.6638226,253.4938098,0,32,3,0.1244679,-0.1112623,47.189883,3.0175857,3,0.0,2.5720482,0.4000921,7.3777699
0,28.4184263,235.8256963,511.235179,2,68,5,0.1737757,0.3588083,46.963369,8.4224267,3,0.0,34.7766533,0.4262568,4.1862898
1,298.320399,12.8686744,1600.3326537,0,32,3,0.1140846,-0.0291061,51.6654702,2.3672583,3,19.7117559,-4.3767537,0.2988376,9.8258732
1,296.6625754,61.4547931,630.1743599,63,55,3,0.172018,-0.0963331,50.5042136,0.9646136,3,22.0118864,0.6680352,0.3270005,6.4897101
0,214.1913552,135.3582542,711.1490774,4,68,5,-0.138721,-0.212343,48.1154174,17.7698094,3,3.2942362,3.7232566,0.2602818,5.4555453
0,239.6918791,195.8639323,2575.6628502,5,55,3,0.1646139,-0.1213269,51.0561418,5.1684028,3,0.0,3.3245948,0.2413714,6.3600247
1,312.3683286,16.1967526,0.0,0,68,3,0.1381285,-0.0639973,51.6298681,0.0,3,75.4497887,-0.3172564,0.214135,7.0765876
1,230.2909776,49.5169821,155.7929752,14,68,3,-0.1198262,-0.2923085,50.3584786,2.5197742,3,16.7892345,-7.2455496,0.2792173,7.6503101
0,129.7082589,232.2851046,234.6760348,3,55,5,-0.2587126,0.0735659,46.2482173,22.8058366,3,3.3354876,37.8137305,0.3866579,4.9944763
1,258.499853,46.9159928,0.0,0,68,3,-0.0387108,-0.0187704,50.5027961,2.9318671,3,3.0070533,-4.2975545,0.2373773,8.0185773
0,94.6430098,11.4581248,671.9720074,2,55,5,0.4657278,-0.0970405,50.7082948,4.3425245,3,11.2117103,2.6470269,0.2883436,6.976168
1,308.3839915,54.1089378,1090.4406246,51,68,3,-0.0866047,-0.1846043,50.6093124,5.028507,3,23.8059483,1.8445528,0.3464641,5.7081645
0,317.7819078,141.2348885,1074.9210681,0,68,3,-0.2600529,0.4172141,48.4406836,2.5512387,3,2.1465496,-0.77966,0.3577964,6.1028416
1,240.0996032,52.3778631,36.1667121,9,55,3,-0.106077,-0.1479352,49.3073272,2.4751634,3,8.1267578,0.4806168,0.3277329,13.4198217
1,251.4436759,31.5469817,70.6618721,185,1,3,0.1074389,-0.1461886,50.0987783,0.1779236,2,0.0,-6.860665,0.3160773,15.1073861
1,305.0117487,22.8238519,1061.1990619,0,32,3,0.1686116,0.2788872,51.6029219,3.2254358,3,48.5620385,-1.5461705,0.2015762,5.639185
1,297.4956667,16.0368741,260.9388979,35,68,3,0.2157614,-0.0147953,51.1887695,1.6514354,3,32.4686054,-9.1917462,0.3551978,6.676485
0,155.8792628,177.1765918,1251.2945647,4,55,2,0.1908802,-0.1410553,48.51208,20.3789078,3,7.7515149,7.2050896,0.3991964,5.109603
0,323.2909517,132.9341939,1331.3575304,2,68,5,0.1034997,-0.2951532,49.569024,7.3028537,3,21.5628303,11.9572166,0.3227608,5.2075141
0,279.3508429,199.239272,1063.3506323,0,16,3,0.3490546,-0.1946268,48.2032764,14.0837719,3,8.1211332,3.9251492,0.3053515,4.8772188
0,71.5999366,102.9592397,1007.1219065,8,55,3,-0.3867958,-0.1009554,50.8947018,0.9282285,3,10.625961,-0.6251703,0.3183691,9.7705909
1,238.9316003,40.624336,373.8204997,14,68,3,-0.0353637,0.1599626,50.6518607,1.290785,3,21.5314328,-2.3974826,0.2354864,7.1807382
1,357.3210144,16.7728564,1515.8351139,30,55,3,-0.1309136,-0.1333191,50.9792913,2.6687617,3,0.0,1.0847919,0.3746233,6.7418977
1,285.3010726,31.879655,0.0,0,32,3,0.0131683,-0.1067074,50.6017755,2.8893631,3,51.5714145,-1.781878,0.2028934,6.4044437
0,57.8964622,5.2825799,1576.0194583,2,16,3,0.0838182,0.0445528,49.9405514,1.447124,3,12.1049345,1.7476338,0.4534579,5.6057618
1,277.2521389,26.8721907,168.596816,0,32,3,0.0413495,-0.1005389,51.2190084,0.0,3,0.0,-0.2872869,0.3893026,11.7963734
0,203.6610411,175.2144314,437.8860984,0,55,5,0.3871253,0.3473758,47.0237928,5.2530565,3,9.9284159,-5.9672073,0.4275791,6.2404657
1,345.7500796,59.8634176,110.9435255,5,16,3,-0.0736461,-0.1238609,49.7676446,3.0366703,3,0.0,-5.5596621,0.2996137,6.732231
0,166.3521102,119.067639,977.6367423,0,32,5,0.3643661,-0.0917913,47.4329321,22.0546914,3,9.830885,24.0866124,0.3786357,6.257886
1,337.8962527,22.6445802,355.7168291,22,1,3,-0.0555176,-0.0638328,51.294759,1.8887859,3,0.0,-2.4646541,0.304452,9.5857373
1,354.3835584,7.4796635,1058.5516886,0,68,3,-0.0491488,0.0107284,51.0222223,1.5718209,3,20.541615,-0.7806087,0.3146094,6.7785403
0,273.9154228,165.8186163,949.3210915,0,55,5,0.1331909,-0.3449315,48.80115,5.9789128,3,6.2752663,1.8401365,0.383704,6.0678989
0,356.9930115,130.1388305,611.7912087,6,55,2,-0.2786885,0.0354906,46.7162635,5.0608059,3,15.0703643,42.9450885,0.5636491,5.2493101
1,287.1006015,51.0059214,0.0,17,55,3,-0.0951907,0.2107608,50.4500133,2.3376378,3,37.1863003,-4.3968028,0.2871806,12.3680381
0,91.8179456,8.7590265,1290.7333942,2,16,3,-0.2307777,0.0499414,49.9545631,1.1739637,3,3.9971759,-7.9709908,0.4996058,5.4417171
1,340.9312546,26.4980597,266.9570938,0,32,3,-0.1166472,0.062109,50.5153428,2.1615106,3,13.3240163,-1.7236458,0.2208359,7.6344296
0,250.3487054,220.074336,1224.7643201,0,55,5,0.3691961,-0.4156583,47.8437486,14.8276195,3,0.0,14.2581727,0.2443765,6.9007693
0,28.1229394,166.8010061,1210.3105466,0,68,5,0.2965721,0.0510843,45.8456993,16.2704628,3,0.7973298,-2.6051237,0.402391,6.350225
0,330.3870917,264.8780553,825.5731814,5,55,5,0.4928138,-0.2694358,47.9210554,12.3489436,3,0.0,27.3020845,0.4227078,5.2008059
0,109.9785212,97.3901347,1278.0417502,4,55,2,-0.0781513,0.1351633,52.0878812,2.1260274,3,0.0,3.2382382,0.4452281,5.3412123
1,299.8781196,59.0396026,76.4029488,0,32,3,-0.090396,-0.0499301,50.05277,1.4989441,3,33.4039582,-2.7013515,0.293798,6.1205933
0,254.3952878,203.6299566,1193.8743949,3,32,5,-0.4121048,0.3482889,47.9599493,11.6841738,3,11.4957382,11.0027169,0.4129997,8.3603019
0,302.8723967,25.5051196,1053.1429944,0,16,3,-0.0530504,-0.0571417,53.9207139,3.0518425,3,13.6021661,2.2347571,0.3286873,6.8223499
0,264.8725441,5.2825799,1211.6356463,6,55,5,-0.1446247,-0.0376177,51.4386574,0.0896557,3,0.0,-3.2229599,0.2973806,11.2587972
0,222.5712412,61.8997504,1354.0275752,5,55,5,-0.1861574,-0.25803,48.199315,13.387548,3,0.0,14.2967544,0.410299,6.0520748
0,226.1642902,164.5463375,1296.2168467,0,68,5,0.0244113,-0.1599428,48.1613691,6.2564776,3,10.5359535,24.9222638,0.2869578,5.6518684
1,333.5017615,34.3060777,1186.4306772,36,68,3,0.0889634,0.2215077,51.8341386,2.2690994,3,15.2469794,-2.758824,0.4112226,7.5592407
1,280.5594273,22.9352892,1091.9612093,14,32,3,0.1044681,-0.0909878,51.942024,2.3925711,3,0.0,0.4125498,0.2247494,6.1447376
1,26.1794827,69.0754583,709.2494109,33,68,3,-0.2538551,0.1218333,50.1435198,2.326592,3,37.528429,-5.270454,0.2252187,13.1806835
0,356.9930115,240.4779006,1414.5882401,12,55,1,0.2096919,0.331189,47.5727951,13.9039161,3,384.919659,-6.8957733,0.4458256,6.3073422
0,1.55747,171.6742481,866.6160346,5,55,5,-0.118986,-0.3639921,47.5069884,7.5135832,3,1.1076172,31.9203235,0.3372387,5.2053671
1,291.6382653,38.2176869,152.0406388,22,55,3,0.0976559,0.0485436,51.8047503,2.6567625,3,26.1978475,-1.7775076,0.1877868,7.1408321
0,48.016031,113.3843902,1416.4486778,6,55,5,-0.0095705,-0.0459944,51.1556971,13.5649691,3,7.9500489,4.8375229,0.3618966,5.6606637
1,283.7346727,26.6423006,58.0368932,0,68,3,0.0615231,-0.1264644,51.643572,2.0330203,3,0.0,-1.4141856,0.3659953,7.1969591
0,125.6665446,210.6031965,1367.2134699,3,55,5,0.0973392,0.2056421,47.1409459,6.2481725,3,2.653737,10.9847413,0.386387,5.836574
1,264.4967086,40.2893627,716.1501507,41,68,3,-0.3034434,0.3253624,50.5315652,2.2772984,3,0.0,-0.6227069,0.3414912,10.53547
1,259.0543437,6.9898601,190.6080752,40,68,3,-0.0770238,-0.1641952,50.7073922,0.3192895,3,33.9066543,-4.9697356,0.1246419,14.3087763
0,290.7748496,185.4569801,1213.2218297,1,55,2,0.4187294,0.3220102,48.5520339,14.0572142,3,15.6959507,17.1117965,0.1958862,5.0345912
0,252.2668062,155.3616618,575.8252966,5,55,5,0.1272095,0.0894059,48.0817396,0.0,3,9.7675526,19.885696,0.3775743,5.8226782
1,357.3210144,32.5415304,219.3080161,1,68,3,-0.1650361,-0.1556082,51.1195157,0.8042266,3,0.0,1.1757309,0.3967783,9.8402758
0,283.773161,9.6464878,968.4717063,5,16,3,-0.0520734,-0.0165077,52.9030431,1.9238751,3,11.3461307,-4.6912269,0.4441103,9.1652719
0,218.2316436,157.7720366,1079.4568505,0,16,2,0.3332754,-0.665467,47.3804022,13.190748,3,14.0760343,29.3254782,0.3494822,4.329594
0,86.439393,5.2825799,1735.9885899,0,16,3,0.3134054,-0.1078257,53.1539652,3.3155132,3,8.5397151,-2.5434362,0.3299038,8.6205932
0,264.1462287,219.4541714,574.6957156,2,55,2,0.0135134,0.0660752,48.1939037,0.815512,3,0.0,0.4660386,0.4310632,8.1501684
1,247.7462042,14.2751783,132.7104624,46,32,3,-0.0524344,-0.1092758,49.9090646,2.0897876,3,15.0080039,-4.0251963,0.2555376,6.5878916
0,208.1755662,273.1583802,1656.9794627,6,55,2,-0.2799649,0.0558714,48.1561794,13.9306443,3,0.7267289,19.4371119,0.4386037,5.6060499
0,237.3873201,211.9940047,1521.5391803,0,68,1,0.800641,-0.75997,49.6608801,14.3492633,3,0.0,30.7381868,0.3517642,5.0051971
1,100.8519527,40.1220162,204.1088068,28,32,3,0.1163759,-0.0944755,51.2207544,2.8126803,3,23.0270724,1.5359308,0.1614559,6.6944531
1,63.9776692,23.0726731,130.208907,0,55,3,-0.2480223,-0.0950454,50.0344862,0.3131001,3,58.5952632,-3.7961196,0.3490446,10.0537551
1,247.3703116,35.1005837,183.191115,18,55,3,-0.1963444,0.3763417,49.9142343,2.612726,3,33.4892002,-2.6716661,0.4384335,7.3840058
1,251.0785651,7.41486,363.9720851,22,55,3,-0.0805409,-0.0532878,50.6933282,0.2626665,3,36.1904706,-1.3296201,0.357185,10.5973883
1,267.4934314,18.1912558,850.7096362,0,68,5,0.0740748,-0.1666267,51.1361025,0.5130259,3,16.8141284,-7.5163403,0.2894036,13.007434
1,204.6429827,20.8574336,89.7611121,30,68,3,-0.0057108,0.0545328,51.8155029,0.5803662,3,0.0,-6.7668437,0.1344758,9.5310052
1,167.1606821,34.1243962,97.5947615,0,32,3,-0.1315652,-0.1161415,50.0709764,2.6361948,3,27.9150798,-8.6521884,0.1917886,8.2750186
0,107.4556041,128.935601,920.2539513,0,68,5,0.4285326,0.0439306,50.2663687,19.7614608,3,11.7546649,-3.067783,0.3526228,4.9932744
1,350.540358,13.4060909,157.5917053,12,68,3,0.2206473,0.0469015,51.1669394,0.6406091,3,28.5420119,-0.8888254,0.0695026,7.0600644
0,267.7853666,261.2832811,1362.7036488,0,55,5,0.0594718,-0.0616342,48.864925,19.2335379,3,3.3974668,36.4683616,0.439416,5.2646132
0,318.5623708,116.8651644,658.3754338,0,55,5,0.5347031,-0.531066,49.2452018,3.1417083,3,0.0,7.2532687,0.4794173,5.807435
0,321.6226196,270.3379667,1192.5023672,3,55,5,0.4577651,0.3260698,48.8215338,4.996928,3,0.0,35.3115107,0.4874086,5.1117585
1,282.4059559,31.2159709,1333.8911422,11,68,3,0.0825926,-0.2733241,50.9326798,5.7157805,3,37.8360646,1.6612584,0.3617533,6.0825017
0,252.4287861,201.1697547,717.6662132,0,68,2,0.3796647,-0.3536886,47.9026996,23.131286,3,3.561703,2.5209292,0.7312648,5.1801971
1,337.5589775,64.9476096,275.6968242,30,1,3,0.0149276,0.0723252,50.7901144,1.6286217,3,0.0,4.6413309,0.4195112,6.1137192
0,84.5136368,157.8318752,1445.3767853,3,68,1,-0.2925043,-0.2929084,46.9412554,11.2672522,3,5.4898979,14.0827944,0.5297191,5.5882281
1,56.6853016,33.5556156,907.7490664,0,55,3,-0.1666762,-0.0696875,50.1848851,0.6909624,3,40.2136939,-6.7085535,0.3727162,7.1515254
0,291.5461664,28.159498,582.6563091,9,16,3,-0.1875635,0.0541279,52.0629044,0.6716342,3,12.6491238,-1.229231,0.3324347,9.1178349
1,253.448562,6.9898601,969.6069244,43,32,3,-0.1148361,-0.0802318,51.2176114,2.7350627,3,0.0,-3.4323701,0.0808233,7.6599311
0,337.8780951,48.566215,848.5955217,1,1,3,0.3559378,-0.0535907,53.161153,1.0856825,3,2.1123856,-9.049044,0.2323815,6.2152326
1,247.02154,10.9211105,1658.0244097,0,55,3,-0.2557132,0.1346711,52.3281169,1.8116229,3,27.7978685,0.9658422,0.1180044,13.5098346
1,233.0812485,16.0490518,248.9516038,0,68,3,-0.0832657,-0.0895199,52.0792394,0.3653926,3,57.9022924,-0.0476249,0.2535334,6.7446935
0,278.6133685,75.4035837,1551.2821105,6,55,5,-0.1668787,-0.1797883,47.2810182,6.6803877,3,6.1882011,-1.0887036,0.39286,6.4134578
1,222.1549884,6.9898601,388.383393,3,68,3,-0.0265678,-0.1962849,51.5369229,2.2787222,3,0.0,-1.2302865,0.2035211,5.8078813
0,286.5180012,127.491409,1221.3481923,3,55,5,0.2575603,-0.2220963,47.6668142,5.4167417,3,0.4569048,-8.4888889,0.3028255,5.1525363
0,303.8576473,26.6476382,678.0594554,9,1,5,0.6540718,-0.0961675,48.6093395,3.8265213,3,0.6548764,3.3819033,0.3154377,4.8920842
0,272.5306141,159.1851445,1278.2775903,3,55,5,0.1230704,0.0455917,49.694812,17.3149219,3,9.4287052,-22.4930947,0.3632476,6.16604
0,98.0735976,102.573761,1118.8026725,0,16,3,0.0262929,-0.176423,51.7277266,3.4239996,3,10.3369425,-3.4196915,0.421513,5.8987559
0,356.9930115,252.782577,1623.2577806,2,55,5,0.1021144,-0.138201,46.8802809,15.1995026,3,11.6972134,20.5608314,0.3466953,6.52348
0,13.3647649,103.1875427,757.9256897,1,16,3,-0.0309486,-0.3343337,52.62193,2.0991244,3,2.9756692,31.7198365,0.3165136,5.8111173
0,356.9930115,175.8812896,838.6666618,2,55,5,-0.1163367,-0.0033338,49.8426957,0.0,3,9.7739571,-4.2579761,0.0439778,5.8521396
1,349.6986777,17.0024431,1138.0346398,10,55,3,-0.0810748,0.0816438,51.4192823,2.2368019,2,0.0,0.8404427,0.3989707,11.0738712
0,212.4260925,98.8202369,1406.9749747,3,55,2,-0.1402855,0.4646128,46.2548266,23.2954388,3,13.1886641,1.4523125,0.3642189,8.2348456
1,109.7881073,40.6371496,118.8853616,35,68,3,-0.1112482,-0.0085881,50.7381451,0.6507491,3,30.4677872,-5.376691,0.1201148,7.9359568
1,20.417172,8.7583999,196.8037876,0,68,3,-0.1513868,0.0159512,51.0556122,0.5283015,3,0.0,-1.6297196,0.0441874,11.3039289
1,336.1334647,19.8031652,1346.8668384,25,68,3,-0.0521372,0.004973,51.5726372,1.7478289,3,0.0,-1.5125001,0.3483463,10.7628422
1,283.7694928,7.4117535,119.4026655,14,68,3,0.1297022,-0.1743438,50.4304308,0.7899342,3,0.0,-1.1821092,0.2734187,10.7470869
1,4.747113,42.9277849,402.1058225,0,68,5,-0.0869667,0.0917684,51.2652326,2.1893055,3,11.5156022,-0.3293277,0.1591567,7.8294488
0,96.6668143,196.7726723,1125.7171058,0,55,5,0.030822,-0.4011133,52.2618602,7.162235,2,0.0,0.5712419,0.305711,6.493378
1,241.3266828,6.9898601,109.1019547,0,55,3,-0.1619425,0.0961856,51.4309405,0.7780182,3,65.7141899,-0.096352,0.2152907,12.2042757
1,257.2665579,10.8331841,20.2939204,0,68,3,-0.0740482,0.0880453,50.6215297,2.9184975,3,19.3319417,-3.83195,0.3486075,6.7931382
1,250.8499364,16.3819725,118.0551084,7,68,3,-0.0604611,-0.240055,51.2994628,2.4485578,3,0.0,3.7949098,0.299562,6.6785178
1,281.2467485,45.4410288,268.1077961,1,68,3,-0.2392935,-0.1096476,51.5405838,2.2428497,2,0.0,-0.596635,0.1507629,6.2459587
0,240.883147,138.5354161,684.4765875,1,55,3,0.255007,-0.2871402,50.2093079,8.1538223,3,0.0,38.3117966,0.2754664,5.57193
0,227.5125658,235.8342957,1012.2803985,4,16,3,-0.0324955,0.1596866,52.3829036,7.2035893,3,6.6059068,20.5919086,0.1364987,6.0471555
1,300.4295821,65.4954397,0.0,0,32,3,-0.086909,0.020895,49.6803818,1.8043337,3,0.0,-6.7939959,0.2993807,13.3463765
