f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
1,101.1752108,65.3135923,1786.7207482,30682,1,3,0.1281881,-0.1925838,53.0574221,1.6300727,3,0.0,-11.5650067,0.483872,5.16851
1,314.0347302,26.2687106,114.2481028,20,55,3,0.0108331,-0.1576001,50.6115039,7.820845,3,1120.7849105,-6.1248894,0.2323711,10.0622762
0,155.8085675,5.2825799,303.0548598,0,55,5,0.3762516,-0.3312148,48.1584548,27.0429744,3,48.0165014,-9.1528723,0.2851607,6.7552185
1,225.0648714,27.4914362,1826.4200439,813,68,3,-0.1045996,-0.2841148,51.6933495,0.0,3,273.0141226,-13.6331972,0.0632601,7.7905979
1,160.2255849,63.9062091,332.7129141,609,32,3,-0.2814632,-0.2377875,53.2888786,0.328222,3,48903.3984375,-7.8746332,0.4063475,11.872064
1,85.7948893,138.3809969,1664.9566809,470,16,3,0.701172,-0.2599568,53.2859707,0.0,3,302.7207476,-10.7015405,0.1444797,6.9035854
0,1.55747,79.9860793,246.2842439,0,32,1,-0.3413639,-0.3461414,46.32193,23.8851653,3,26.720439,17.1164787,0.3345513,6.6166872
0,30.4880606,178.0236776,29.5442809,0,1,2,0.8263293,0.006401,47.4418329,12.3551498,3,5.5579813,19.8226072,0.3119381,5.3602562
0,264.2350084,5.2825799,0.0,0,32,1,0.1970941,-0.3172059,45.8758809,28.3987007,3,29.9520483,28.0419287,0.4218317,6.686566
1,8.63987,37.8009143,760.1471786,0,1,3,0.0944089,0.1697771,53.9001459,0.7550938,3,0.0,-15.1023002,0.3487378,6.2483153
1,256.1792628,40.1094781,1320.9514479,0,68,3,0.0574725,-0.1923372,52.8622279,1.7948638,3,684.0209022,-11.3655002,0.3480167,6.9496924
0,223.7517263,36.1424201,0.0,0,55,5,-0.0391154,-0.6191409,49.8476793,8.22066,3,9.2365809,6.7460311,0.1860837,8.7779338
1,223.5477533,26.2520838,488.7736585,671,1,3,-0.2334368,-0.4099625,53.0753094,0.6123596,3,0.0,-14.2011905,0.0545081,9.2678735
1,213.3793407,34.2008888,0.0,1031,32,3,0.2003493,-0.1383878,53.4550141,4.1623494,3,871.498769,-3.5637646,0.1180813,10.3928914
1,1.22966,40.7380853,1757.2265617,248,1,3,-0.2991836,-0.2174776,53.2127458,1.9631316,3,36368.6706094,-5.1608635,0.2664818,5.16851
0,1.55747,13.5976899,656.5447634,0,16,1,-0.3845386,0.0347251,50.7649569,6.031834,3,13.3878236,-9.7594068,0.3297679,6.688579
0,159.8785326,5.2825799,259.0678283,0,16,5,-0.0238522,0.0413205,49.9509073,6.4704943,2,13.0812547,-10.8830808,0.253925,5.1756317
0,356.9930115,202.858195,1078.1371472,13,32,1,-0.374426,0.1932014,48.8153175,0.0,3,17.2372148,-2.6725425,0.403165,5.568061
1,1.22966,38.7164478,946.3553154,78,1,3,-0.1816282,-0.562889,52.1542535,3.0501975,3,0.0,-13.1558194,0.2245967,5.16851
1,187.9103916,28.947698,1381.0699332,869,1,5,-0.2669,-0.1052316,51.9185667,1.1709238,3,848.9317376,-11.3918425,0.1208714,7.5215241
1,191.1079942,32.4902802,404.5215032,852,68,3,-0.133568,0.0224443,53.0150356,3.0258736,3,48135.8094078,-15.4619845,0.2263141,9.7413962
1,55.8418652,39.1660098,1826.4200439,1033,1,3,-0.2045801,-0.4197696,52.1093761,3.8310534,3,13915.1878493,-15.9253998,0.4458681,7.8212494
0,90.9912125,5.2825799,852.3419759,15,55,5,-0.269324,-0.4994529,54.355999,28.3987007,3,15.0279922,28.5991324,0.2209321,12.2679948
1,168.8830294,31.2754279,303.0546813,0,68,3,-0.2081571,-0.0861586,52.6528865,3.0418806,3,108.1202672,-7.7320558,0.2471879,9.2995678
1,114.9807126,38.347912,923.4642608,264,68,3,-0.1965559,-0.2628193,52.0635631,8.6777981,3,840.0803162,1.1442795,0.2944949,5.2745669
0,187.2584354,307.6071479,1144.2519187,15,68,5,0.2216904,0.3717031,45.8456993,2.3998466,2,49.6637149,28.6340768,0.3930748,6.7155312
0,147.8196849,5.2825799,102.7178365,0,1,1,-0.9153026,-0.0490048,54.355999,21.9629704,3,230.3932921,-6.2748418,0.2177456,13.9538032
1,56.4726689,35.1544938,1681.4186926,762,68,2,0.1401775,0.0372471,53.3223904,2.8041771,3,425.5002329,-5.7890577,0.1490463,6.1845095
0,1.55747,108.9655825,339.755852,0,68,1,-0.3504434,-0.5053232,49.3128794,9.2976969,3,34.3592948,-23.4887551,0.0632899,7.8479527
0,214.8814138,323.9828398,0.0,171,1,5,0.3568566,-0.2100776,46.6611142,5.4945955,3,30.1439064,49.6461219,0.212205,11.7562735
0,1.55747,5.2825799,1152.7726005,0,55,5,-1.04951,-0.3865979,48.2355863,16.7127493,3,18.7141001,-15.4808934,0.5112347,7.987396
1,7.3108692,24.1861993,441.1774796,0,32,3,-0.1336056,-0.562889,50.4902593,3.4228459,3,698.8528169,-2.9379549,0.2381481,5.16851
0,37.1653166,155.8471832,1423.5778615,4,55,1,0.3837299,-0.1249632,52.4095024,1.7880656,3,29.4652499,-6.9519482,0.5047425,4.9466892
1,1.22966,33.3426823,1781.0344802,939,1,3,0.0836235,-0.1732925,51.1352203,0.0,3,95.3783278,-3.4906172,0.1648831,11.9537732
1,1.22966,35.8391143,63.5800013,761,1,3,0.2714201,0.0207937,53.2605977,1.8667589,3,1276.8601057,-15.9253998,0.1323894,14.8886184
0,163.711381,5.2825799,0.0,0,55,5,0.5740322,-0.332742,49.5851299,8.4628104,3,23.5739922,34.9836628,0.0236347,6.2122559
1,208.7065476,111.1776866,1165.839708,881,68,3,-0.384023,-0.1820734,53.0965029,0.0,3,304.9844811,0.0455906,0.4294225,6.0506506
1,301.1824605,80.5506019,101.9682679,81,68,3,0.29686,-0.0891373,53.5630929,0.369767,3,1121.5744117,-3.1208115,0.0365133,5.5828653
0,1.55747,89.6979498,0.0,8,55,5,-0.7628748,-0.75997,49.868656,7.5299042,3,81.0424836,-6.1717924,0.2392625,4.1862898
1,238.8214436,20.743397,1826.4200439,603,68,2,-0.0818977,-0.4530683,52.3485375,0.3114817,3,813.5742176,-15.9253998,0.2478635,6.7290888
1,239.2537879,73.3293033,841.5150392,208,32,3,0.0500527,-0.0650772,52.344501,0.0,3,1219.7048905,-3.9182794,0.2677009,5.16851
0,40.9663626,20.8770945,0.0,7,55,5,-0.2780574,-0.1368223,49.8335191,28.3987007,2,28.872379,-24.8972034,0.2537546,8.1851792
1,1.22966,130.4016491,574.7123705,568,1,3,-0.2181782,-0.1029838,52.8702684,3.5608874,3,62.4612584,-1.779377,0.483872,5.4585474
0,268.9712863,22.5016533,932.2238741,0,55,5,-0.3767629,0.1064757,49.0302856,8.2891707,3,542.6855627,-4.4696022,0.0777206,6.3710957
0,328.5000702,5.2825799,0.0,0,1,3,-0.4846492,-0.6058367,46.7573871,8.6261143,2,0.0,-10.7298928,0.0236347,13.5982941
0,71.8339159,5.2825799,175.9402704,9,55,5,-0.4365853,-0.1900124,48.0086126,17.4106372,3,37.4348228,-2.5471418,0.0236347,5.7951
0,46.6577208,62.3646202,1180.693262,1,16,5,-0.8601212,0.0137904,50.4737417,2.5432306,2,806.5469971,-12.2033897,0.0817146,6.8781764
1,232.6605504,34.9064008,1334.031371,0,1,5,0.1032169,-0.2643318,54.2775002,2.2623565,3,1248.8618565,-6.0086771,0.0365133,6.1800321
0,1.55747,60.3990249,2089.0050859,0,16,5,-0.0234958,0.2996381,46.1798614,2.5646995,3,20.0535875,-9.2898265,0.2095005,5.995171
1,131.4406527,61.2102634,1172.0043217,0,32,3,-0.0254619,-0.2115361,52.7312988,0.0,2,743.9980581,-2.777509,0.3242121,9.1986991
1,173.3275724,27.3145483,1826.4200439,810,68,3,0.1130116,-0.0557689,53.1110148,1.5774435,3,708.7439381,-5.8830341,0.259692,6.0216363
0,44.1969492,54.210649,2150.0062117,0,1,5,0.3018463,0.2611555,47.1183788,6.9360184,3,42.5756918,-0.8337733,0.3081509,11.7028713
0,73.8609884,5.2825799,1066.8455454,0,68,2,-0.8587066,-0.4674413,54.355999,0.0,3,40.4320233,-11.9455854,0.0236347,7.9354388
1,150.6575331,40.4334341,226.0116173,700,32,3,-0.0220388,-0.0909026,53.3056313,0.0,3,801.770167,-15.0273425,0.2037931,5.3263303
1,266.3268315,14.7533517,869.6822789,191,1,3,-0.206928,0.0735518,52.1325882,0.209608,3,1146.3428735,-13.0077668,0.0365133,13.7429925
0,201.4839687,41.7585993,87.9174755,8,55,1,0.4541567,-0.366955,49.1073561,15.7121403,3,17.7907104,-10.0881543,0.2479867,7.962326
1,220.8706608,63.4196168,1388.8628313,169,68,3,-0.2689743,0.0149841,51.3382077,2.235407,3,948.0422982,-11.6199289,0.2202872,7.6594986
0,1.55747,211.0480913,3039.0324656,0,16,5,-0.4729278,-0.2949847,53.1598982,0.0,2,28.3190272,6.2147934,0.5431539,9.6822544
1,254.9976887,34.0383456,445.6587408,739,68,3,-0.118189,-0.1692369,54.2775002,1.4754455,3,427.7690624,-15.4475842,0.2854086,13.1300531
0,6.9640923,47.6746634,0.0,0,1,1,0.6986433,0.64174,49.5432222,6.5004348,2,27.6591831,19.0033158,0.2927203,4.5428806
1,76.9201813,148.9629974,1462.0236086,458,1,3,-0.0257992,-0.178448,52.6196051,0.1742084,3,125.0500888,-14.2146795,0.3339407,5.357898
1,261.6573424,36.395724,620.4459542,215,1,3,-0.2256599,-0.0673531,53.1622357,4.1355535,3,813.0073527,-6.0219316,0.3212339,8.0731869
1,35.3541895,64.5332457,1826.4200439,433,68,3,0.3376781,-0.2377614,52.1261302,0.0,3,0.0,-8.8586521,0.3258378,5.16851
1,85.857587,69.776359,1212.4239624,865,32,3,-0.3705204,-0.2779624,52.2409584,2.6507299,3,964.1283295,-3.0919747,0.2809297,11.6040463
0,45.1821279,5.2825799,1019.9378094,0,1,5,-0.1274597,0.2559803,46.8414527,22.9856066,2,14.4916973,-5.2571722,0.1562146,8.2870232
0,1.7198841,5.2825799,481.4864466,0,55,5,0.2410709,0.3895401,53.8333039,7.4997042,3,49.0530961,-12.7364895,0.0740027,6.654361
0,356.9930115,174.4104701,806.9082801,3,1,1,0.2723537,-0.6526065,46.5595374,0.0,3,22.8924331,3.938899,0.2650875,7.4660692
0,291.5070134,9.7990126,163.2311407,9,16,1,-1.04951,0.6832006,49.5542209,2.7503121,3,0.3053433,1.4810638,0.3836247,6.7372056
1,1.22966,92.7374421,837.6811768,636,16,2,-0.1239216,-0.4341833,53.2196759,2.6181941,3,0.0,-5.2645722,0.2797857,6.1265384
1,114.621343,56.7990008,1281.9869126,188,55,3,-0.0006081,-0.1420345,52.1670058,1.3648606,3,1354.3022349,-2.3449031,0.3293933,7.4492074
1,224.3051808,30.1267804,1074.8483435,451,1,3,-0.384023,-0.4634938,51.9933902,3.0376885,3,753.5774447,-15.9253998,0.0780258,6.8774121
0,356.9930115,25.2687735,0.0,4,32,1,0.4103647,0.0226427,48.3649992,3.2197956,3,10.2283609,53.9128386,0.4215318,12.0225341
1,36.1629567,122.6722137,617.0695782,919,68,3,-0.204841,0.034809,53.4299246,0.4066394,3,328.9124266,-14.7965283,0.3673944,8.1996614
0,1.55747,5.2825799,692.5309176,0,55,1,-0.1978497,0.4525433,50.454574,22.1855496,3,0.0,-2.9055765,0.1943706,6.2477385
1,1.22966,33.1311169,435.3739451,563,68,3,0.0773426,-0.2230181,53.4986438,3.0333229,3,1447.474002,-7.8273493,0.0546828,11.6501145
0,1.55747,85.8695367,1401.5924301,0,1,1,-0.0165514,-0.5154389,52.6222049,0.0,3,37.0539695,-5.7472028,0.145096,6.5915569
1,21.3288829,10.682767,1623.1626819,600,68,3,0.2242877,-0.0266098,52.5409247,1.9769911,3,1223.1083813,-15.6038332,0.2305921,5.16851
1,159.5435408,55.2730438,607.186006,0,32,3,-0.0396644,-0.2322437,51.9729129,0.0,3,0.0,-11.3990397,0.3021008,6.0213338
0,138.7792393,5.2825799,0.0,0,32,2,-0.1288055,-0.0895786,50.7989285,2.5861293,3,806.5469971,-27.8596915,0.4832268,6.9089342
0,1.55747,262.8772984,978.9397218,0,55,1,0.0571393,-0.4454028,47.1214775,3.4196741,2,20.4502291,-9.9583684,0.1667213,6.3062781
1,87.9978996,71.6298123,375.7982871,239,1,3,-0.0629914,0.1293928,52.7485425,0.0,3,320.1837209,-7.0653523,0.3674673,5.1987219
0,214.865032,5.2825799,0.0,0,68,5,-0.7777089,0.1553401,51.7035635,7.619274,3,5.4469849,-15.2851893,0.2658784,14.1829004
1,212.8836193,71.2493597,1249.141909,309,32,3,0.3465722,-0.203725,51.4193126,1.8936267,3,48903.3984375,-6.0891625,0.0841904,11.9744907
0,1.55747,5.5862399,6.1989589,3,32,2,-0.6763324,-0.6960982,47.1577535,8.0510376,3,2.052405,-2.3521313,0.3163015,5.1272343
0,133.0782882,94.6297066,1004.964162,4,32,1,-0.5238014,-0.4686527,48.4137011,7.2442943,2,41.3973421,-17.7941429,0.2495306,12.2579624
0,167.0533752,5.2825799,0.0,62,55,2,-1.0030997,-0.75997,52.2137332,0.989465,3,49.2791789,-1.0744947,0.2031927,14.1829004
0,216.3065851,170.7704799,730.7816962,20,32,1,-1.0156888,-0.4726556,51.250473,3.2041731,3,39.4323505,-10.422047,0.0236347,5.8975119
1,357.3210144,32.574329,1068.3033043,339,1,3,-0.020472,-0.052026,51.9156798,5.201345,3,689.9140506,-9.1668211,0.0767533,5.2997754
0,261.0341573,22.8746654,597.8542411,0,55,1,-0.4104241,0.1272419,50.4060233,4.7913325,2,21.1852401,3.0407367,0.5397922,13.9721258
0,1.55747,264.0143809,1781.3618812,3,16,5,0.846791,-0.5741939,45.8456993,7.2407934,2,52.6600824,0.4543301,0.3779282,5.5405763
0,159.8936256,24.8933125,32.1981568,0,55,3,-0.3633517,-0.5724551,51.9676793,20.5066851,3,18.5117539,13.0791702,0.2391828,4.1862898
0,1.55747,158.6096557,3296.8898926,0,1,1,0.387512,0.4812038,49.3719438,0.0,3,28.8222479,47.2038567,0.3252375,7.2746201
0,1.55747,105.336236,627.8708801,0,55,1,0.0313225,-0.140447,51.2140294,2.2992784,3,37.6394599,-5.969537,0.1719133,5.8215553
1,318.9302139,65.3843273,1750.0945542,219,68,3,0.1279292,0.0711131,54.2775002,1.4806717,3,48903.3984375,-7.3978571,0.1843774,5.6330016
1,94.369252,72.4240417,715.121369,300,68,3,-0.1804909,-0.2395642,51.5423088,2.3314834,3,508.7189866,-2.9789863,0.2961883,10.5641824
1,157.914133,31.7604721,1457.7669477,75,1,3,0.1966269,-0.1591687,53.0330931,3.0524385,3,0.0,-8.6319492,0.1296815,6.1687654
0,1.55747,85.146261,203.6650408,52,16,3,-0.0860905,-0.4852209,52.6637807,4.4431779,3,37.971349,-5.9900286,0.1981591,4.2716479
0,1.55747,5.2825799,0.0,0,55,5,-0.2170982,-0.6408956,54.2214321,5.1305898,3,46.8585758,-22.5674267,0.3357269,14.1226569
1,302.8285028,61.6250996,1826.4200439,869,68,3,0.236839,-0.1230613,52.4595189,1.5358343,3,134.1176874,-12.5375708,0.1995468,10.2156558
0,20.1343276,30.5287769,506.5586645,0,16,5,-0.6470097,-0.0570483,54.355999,4.0337865,3,5.8962336,-22.6628121,0.2634461,9.3491349
1,163.1546664,32.1596889,932.287795,0,32,3,0.1474543,-0.0035906,52.8707022,2.2373269,3,527.3592799,-5.0369089,0.2282272,12.1041045
0,344.3509462,41.112377,725.2881601,0,16,5,-0.1340452,0.4973097,54.355999,3.5175832,3,0.0,-11.2849142,0.2555214,7.3059216
1,1.22966,58.6322976,181.5359318,857,1,3,-0.0279271,-0.0620713,51.7283268,0.0,3,697.2943083,-3.2309338,0.4255908,6.5716714
1,1.22966,148.9629974,1826.4200439,1033,68,3,-0.0478208,-0.4389773,51.2209782,0.3157106,3,36009.8967815,-15.9253998,0.1583017,9.1125633
0,249.536954,20.7316727,361.1293647,0,55,5,-0.2050839,-0.0333513,47.7384268,6.1773518,3,136.5910769,-6.6585634,0.3279351,7.1940543
0,1.55747,251.6723094,834.4027371,0,55,5,-0.3769199,-0.5528536,51.8447487,6.7490596,3,15.2348055,-12.2358712,0.1902819,10.7757729
1,167.571799,57.6928836,416.8672494,244,68,3,0.1578144,-0.1722644,54.2775002,0.0,3,943.062216,-14.0954847,0.0885334,5.16851
0,75.7006898,49.3691603,106.7017533,0,32,5,0.3530173,-0.75997,48.942299,7.2194729,3,687.4348091,43.7596753,0.1623144,4.6317279
0,356.9930115,5.2825799,1217.1584468,0,55,2,0.0664521,0.2618411,50.1377742,11.6503887,2,16.8585071,2.0868425,0.2577852,4.9801871
0,178.279411,41.0421191,1468.9381769,0,32,1,-0.22074,-0.552319,49.638866,28.3987007,3,14.735947,-8.8002068,0.0236347,11.1320508
0,115.4748337,5.2825799,166.6990195,0,1,5,-0.1693674,-0.3268809,51.7673774,25.1967454,3,47.6729656,4.0477924,0.2788855,6.6708028
1,52.0927576,61.1563082,426.3261937,0,1,3,0.1570518,0.1976304,53.2566944,9.3362303,3,13.783367,-0.705834,0.3279094,7.9971636
0,323.3916583,27.6945349,0.0,0,55,5,0.1814063,-0.75997,46.4489466,0.9527678,2,9.128225,-8.7237504,0.28605,6.36989
0,168.4241438,5.2825799,556.764213,0,55,1,-0.3224411,-0.3017337,49.7422613,21.8291622,3,0.0,36.4473109,0.2142541,5.7772212
1,157.8512586,43.1266357,807.5332753,718,68,3,0.4559727,-0.562889,52.9870514,6.5366171,3,1027.7485992,-15.9253998,0.24649,13.1803607
1,248.2946711,56.9396256,346.2163808,927,1,3,-0.0732956,0.2097579,52.7409774,2.8114482,3,1393.9481469,-11.5094938,0.2871611,8.3005267
1,160.5118971,74.1326603,722.1094652,479,68,3,-0.2072166,-0.0867898,50.8846377,0.0,3,0.0,-13.7153581,0.160833,7.3902091
1,205.7263236,79.0277698,982.3519824,643,68,3,-0.2452745,0.3244207,50.2818534,1.2825859,3,0.0,-6.9703379,0.1965622,5.3815693
1,155.9607974,83.4076514,1051.1648172,31314,68,3,0.4224723,-0.3666943,52.5160047,0.0,3,1076.5295568,-4.1047929,0.0645784,6.6485045
1,1.22966,32.4823407,1816.1836712,735,1,3,-0.0285961,-0.0396732,53.5308645,3.0042311,3,773.5067598,-7.3303002,0.407519,6.460785
1,319.6203709,41.7403595,1168.7261168,140,68,3,0.0318398,0.0017138,52.1350132,3.6115036,3,510.5436395,-10.7091505,0.2569214,13.7114318
0,228.4342105,158.0121971,359.033102,0,1,5,-0.09104,-0.0636046,50.7954524,7.5515946,3,13.1025544,-7.2248393,0.1778421,5.5244358
1,242.3838005,81.5578885,1132.9273245,0,68,3,-0.1683626,-0.0059123,52.5834083,0.9430174,3,1067.8118377,-11.6442494,0.1525821,5.8352011
0,140.3992112,217.6134183,1043.410549,0,55,5,0.5947744,-0.4354383,51.5179984,0.0,3,17.5976068,-0.2806005,0.3595278,6.3797731
0,286.1848683,269.727214,772.4883021,0,32,1,-0.4917746,-0.3623283,50.5179788,0.0,3,40.5560784,-6.591932,0.4128256,5.9760086
0,53.1316465,91.2227505,3115.3888675,0,55,5,-0.6371646,-0.1344684,52.9842808,4.0688058,3,100.3504661,-17.4625822,0.0236347,5.9237831
1,251.7453908,96.4489959,654.9539548,0,1,3,-0.1751233,-0.1179294,50.9653262,4.3275735,3,0.0,-10.1912758,0.4042049,5.16851
0,28.2050649,145.885538,0.0,0,55,5,-1.0135089,0.6158393,48.6422706,25.5525892,3,109.6075456,12.4839208,0.3110991,14.1829004
1,1.22966,32.2372003,534.9595988,840,68,2,-0.3337938,-0.0961934,52.1715524,0.2944621,3,1139.707513,-11.626059,0.0365133,6.3604145
0,12.8826652,5.2825799,217.4730125,0,16,1,-0.418135,0.2583147,48.5319876,18.3627988,3,591.1358044,-4.0527385,0.4571646,7.8701795
1,231.89501,59.3282878,299.7708358,679,1,3,-0.3158548,-0.0584811,51.9199394,0.0,3,637.035994,-6.2140917,0.2125706,10.0384812
0,1.55747,56.2472844,391.9294452,2,55,5,-0.611638,-0.2125136,48.6613966,26.8308715,3,0.0,-22.5398882,0.0236347,4.5077627
1,130.6995618,36.882433,178.9975665,717,1,2,-0.384023,0.0287533,52.5810405,2.0394732,3,42361.9671947,-14.5714254,0.3580176,13.5563268
0,160.478253,205.4722326,727.1284673,0,32,1,-0.1364213,0.3005142,45.8456993,2.2156978,3,40.2321269,46.6041311,0.4318877,8.1018702
1,1.22966,29.9632313,81.7533195,416,32,3,0.0198332,-0.2181099,54.2775002,2.7069413,3,14463.4563267,-2.2523299,0.3142079,5.16851
1,203.8135193,111.3013488,1231.3848824,1037,68,3,-0.0749297,-0.562889,53.3333272,4.9159347,3,210.9886502,-5.9340112,0.0884865,11.8143966
0,1.55747,5.2825799,428.4160623,0,1,2,0.0498171,-0.1495052,47.6609366,10.2570004,3,42.5047664,-3.192136,0.0707508,6.9498573
1,84.5248635,30.4226252,1826.4200439,520,1,3,-0.384023,-0.1978167,50.5877054,0.0,3,0.0,-12.4556205,0.2719526,6.160174
0,95.7968536,131.0033675,530.3551578,0,1,2,-0.3670302,-0.3520481,48.7669377,9.6065575,3,32.7241182,28.2204715,0.4462519,7.7980446
0,194.9691123,312.2216415,895.2980905,0,16,5,-0.0371649,-0.75997,53.0423145,3.5587858,3,16.7383572,12.4520708,0.3284538,7.0139521
0,213.7852589,98.9725922,789.1679423,16,16,3,-0.276523,-0.5263802,52.3186486,0.0,3,449.9639883,2.3365656,0.358964,5.6485069
0,211.4063263,171.465414,892.2086753,0,55,5,-0.2390199,-0.653755,45.8456993,0.0,3,34.4362437,2.4022435,0.2344294,4.1862898
0,1.55747,5.2825799,1118.6858832,0,32,2,0.5114118,-0.3548677,45.8456993,7.5368435,2,41.1971679,31.0254472,0.2728825,13.400323
0,208.7374848,5.2825799,29.119907,4,16,5,-0.6090602,0.4497155,49.9512474,28.3987007,3,57.9443793,-10.5679378,0.3464924,6.1346017
0,50.8746648,5.4694852,0.0,0,55,3,-0.6024158,0.198862,45.8456993,3.4165228,3,30.0635111,6.6169214,0.3293289,6.2508835
1,32.4834496,18.5843174,443.1916322,0,32,3,-0.2814511,-0.1735234,53.3468487,2.2321963,3,994.6661554,-7.7821643,0.054475,6.1311242
0,130.382436,5.2825799,3296.8898926,17,1,3,-0.0273921,0.5690443,49.3396604,9.9010324,3,23.1237029,5.2273485,0.5299022,4.9135958
1,43.624682,63.5750022,1191.1541565,566,1,2,0.1321858,0.1555332,51.4288886,2.4060096,3,175.1358152,-7.0698072,0.1927275,13.7055827
1,230.3885059,148.9629974,562.9929116,0,32,3,-0.0967259,-0.3777665,53.7380631,0.6590625,3,923.2360271,-14.5022135,0.2940353,10.8647949
1,316.099723,73.0074692,742.4940918,267,1,3,0.103323,-0.0483811,52.8555343,0.0042847,3,877.2612288,-15.9253998,0.1787149,5.16851
1,272.05995,76.8377556,386.799217,0,68,3,0.1742833,-0.562889,50.9521753,5.6994253,3,48903.3984375,-6.5738161,0.1325564,5.7838017
1,184.733182,17.6892195,403.8911146,621,32,3,0.2851332,-0.0258538,53.7091681,7.4000849,3,1077.1297925,-15.4096116,0.0450917,13.7033193
0,106.3456522,5.2825799,331.3259701,18,55,2,-0.0952117,-0.0589518,49.0236615,10.1187792,3,48.6355966,-19.1697099,0.2253227,9.0288317
1,1.22966,80.4173248,1158.9944689,0,32,5,0.3095455,0.0657228,52.6559284,1.4819408,3,1289.5014396,-5.0073664,0.1243007,5.6881551
1,310.546609,41.8237981,229.7654305,0,55,3,-0.3742294,0.2396407,50.8423452,0.0,3,1589.5710595,-0.564151,0.3988198,11.0358718
1,234.2713776,130.36005,445.0318663,202,68,3,0.0232266,0.2371455,53.1654286,0.0,3,1097.0855192,-5.0201724,0.0846123,6.1920804
1,19.6466062,84.3511478,516.7139677,383,1,3,-0.1941786,-0.4421466,52.2538513,2.5636174,3,0.0,5.9984013,0.1669915,5.8414898
0,1.55747,36.6171403,707.957359,10,1,5,-0.4649157,-0.0997923,45.8456993,5.4606725,3,708.0997343,-4.0146691,0.2388529,5.4599406
0,112.9492907,17.8712723,473.0046669,0,32,3,-0.0500171,0.3913295,45.8456993,9.5370176,3,27.3074915,21.4387474,0.1126561,6.0575219
1,1.22966,74.110763,1309.290378,936,68,3,-0.3555499,-0.3413369,53.2413951,1.0152059,3,615.0716641,-2.6433752,0.4125496,6.2580261
