f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
0,41.9753234,61.8739213,889.5324041,4,32,2,0.5477697,-0.5336104,50.3348073,2.4996905,2,0.6146637,18.1869236,0.393075,8.390782
1,124.9027004,9.0912154,420.4538828,11,55,3,-0.1617942,0.3069366,51.5291083,0.3364046,3,2.2e-06,-9.9840529,0.1346135,11.9753261
0,108.7634754,262.5796212,1883.0228982,3,55,2,-0.0725775,-0.0146669,46.5301756,18.3497912,3,0.1610276,-13.3189359,0.3665523,4.6816399
0,38.7300706,10.2262101,814.3179482,2,32,3,0.3535001,-0.4413915,53.3666275,4.0452722,3,0.1204032,1.8978628,0.208921,6.0021648
0,346.5210136,14.7168863,1686.6296903,97,55,5,-0.5297884,0.2934648,52.6580062,5.8153162,3,220.5294704,-31.5338993,0.2490761,10.1393395
1,257.9797571,15.2622617,68.1884927,1,68,3,-0.2321039,0.1312086,51.6954668,1.2618694,3,0.5453691,-1.3983229,0.1870273,5.7727564
1,80.4773657,122.7610075,0.2414353,376,68,3,-0.187054,-0.2491835,48.8098903,0.4346864,3,61.7393321,-7.5572403,0.3305065,6.2520454
1,320.9117813,8.3649361,617.3978447,591,1,3,0.0179625,-0.2214944,53.6358547,0.7558051,3,15.727083,1.879447,0.1445099,13.8268806
1,16.6481632,8.470308,206.5681362,617,68,3,-0.1348973,0.1349879,51.7913188,0.0129997,2,2.1347259,-2.5672603,0.17998,8.6630367
0,335.4005996,83.3214048,1111.2085735,20,32,5,-0.1114348,0.2320235,52.6609029,3.1067542,3,21.2210792,-15.7309797,0.4043343,7.9152846
1,36.9132695,33.5430799,1577.3995582,16,68,3,-0.0774596,0.0502632,51.1002755,2.4351166,3,485.4952667,-5.574374,0.1357298,7.0067973
0,193.0542771,12.5430885,1487.7443671,32,55,5,0.1549006,0.054783,52.8961645,1.8106045,3,125.7871829,10.168943,0.1894994,7.5873666
1,176.1514028,22.6501664,0.4822262,3731,55,3,-0.0538643,0.0986523,50.6162691,0.0117166,3,388.9896657,-10.0468833,0.0844527,10.4742676
1,354.2059599,9.2712079,411.3572515,1133,68,3,0.1191544,0.0793767,52.8956055,0.9783231,3,217.029614,1.9471548,0.1555497,7.3258928
0,58.2218224,174.8967023,1024.2121194,1,55,5,0.5583664,-0.0082689,47.3827804,18.2754065,3,0.0107005,13.8113621,0.3224243,4.5943584
0,212.1685205,29.09564,483.4421242,2,55,3,0.1618121,0.0967406,47.8950411,1.3462446,3,1.0864529,10.7868025,0.1381035,10.0199606
1,76.1869836,55.510238,15.4152985,28784,68,3,-0.0697775,0.0668951,48.7457466,0.0116571,3,3155.4250981,-7.2797363,0.2527389,13.5137214
0,5.5790498,20.7436939,718.2246615,17,55,2,0.3581132,0.1885644,48.7251882,2.1046564,3,73.0759288,20.8643119,0.1306082,6.8560306
1,320.3370832,22.6833375,29.8300709,109,68,3,-0.2382727,0.0679044,50.5217325,0.5275446,3,0.0002699,-5.4888324,0.1750841,6.6743335
0,182.1374265,21.2800387,1209.481814,28,32,3,-0.2148748,0.1647468,52.9947336,2.7193406,3,88.7316346,4.0367972,0.3760332,8.0983278
1,61.4925122,19.2886557,1329.9189421,1906,68,3,-0.0089301,0.1472574,50.4140422,2.3817236,3,231.4537804,-3.9977368,0.2575872,6.3166251
1,274.1809703,20.8974017,1826.4200439,0,32,3,-0.0723286,-0.0894922,52.2642719,8.6109488,3,0.0596761,3.4409796,0.4169454,6.6732858
1,64.4294639,15.4613628,385.095727,103,68,3,-0.1042266,-0.2280808,51.6369119,0.1116842,3,0.0220852,-0.5042569,0.0924337,6.6244925
1,317.054686,42.8547347,343.5978245,5,68,3,0.235476,-0.1095118,51.6470465,0.0906255,2,0.4112103,-1.2393589,0.4349242,7.9436078
1,228.7251297,85.4039408,57.227189,0,32,3,0.3703739,-0.0525553,49.2448325,4.3018815,3,2.24e-05,1.0728771,0.409979,5.9162835
1,212.6196666,14.922012,94.5549231,1947,32,3,-0.2679434,0.1581583,51.4046833,0.002878,3,93.042004,-2.9426655,0.2732221,12.1451266
0,218.9429608,37.6652395,181.9976224,1,55,5,0.3913107,-0.4124183,49.5987437,2.7325142,3,0.1196138,14.4135218,0.2841001,6.5349107
1,355.4854553,135.4118113,212.3489829,3,68,3,0.0935018,-0.3703516,48.6410106,0.2911164,3,0.0063199,-5.397894,0.3457716,6.1360543
0,336.7449789,161.8328462,2030.3080336,2,55,2,-0.0700487,-0.3021497,51.054409,18.1488204,3,12.2525472,52.8257592,0.4527567,6.7585265
1,128.8026927,43.2529723,438.7430902,6522,68,3,-0.2963792,0.2302186,50.1675116,2.1362601,3,3995.7811661,-5.1628895,0.3379076,7.2408913
0,145.4434436,336.6952795,1365.1775355,1,55,2,0.1688168,-0.0950193,46.2226132,14.5588255,3,1.235277,-3.0282075,0.5593672,5.0479779
1,200.0750935,24.2034144,589.8055259,1256,55,3,-0.1324311,0.3146615,51.0950653,0.4018621,3,301.7025784,-2.7573229,0.2868367,10.0252372
0,333.4534778,183.5226741,1518.1561008,8,68,5,0.1004511,-0.4333257,46.841505,14.5228797,3,236.0911811,12.1788402,0.527118,4.7322196
1,138.3878059,62.1996574,78.4744153,181,32,3,-0.0889233,0.0324873,49.8010056,0.1146284,3,214.1246012,-3.2776861,0.2168327,11.9069079
1,40.9113297,8.3774247,1826.4200439,453,68,3,-0.132181,0.2218885,52.127456,0.1141903,2,40.4593777,-3.3824079,0.3271807,8.6297719
1,160.0826954,43.1063599,321.9903297,8,16,3,0.1740002,-0.1212039,49.2303013,0.1699181,3,9.32e-05,-3.3101963,0.2595059,6.1840461
0,55.9515717,170.0069972,2342.1167799,1,68,2,0.0293202,-0.0976584,47.760269,7.6808462,3,0.0769986,-2.8937591,0.4383919,5.4003741
0,78.4331589,7.157257,525.470433,76,55,3,-0.7936492,0.1953021,52.1626118,0.4707354,3,154.5170207,-26.6439705,0.1900569,12.2102265
1,15.0584411,66.9262197,1826.4200439,1081,68,3,-0.1224196,0.2620435,48.4823861,7.8778632,3,0.1780418,-5.5947998,0.2199157,5.6406849
1,268.7922569,50.6521343,64.8658408,156,68,3,0.1247004,-0.1794615,49.5208239,3.3151949,3,0.0067888,2.9124521,0.326719,6.4074072
0,13.2630102,69.1026265,1189.4908959,8,55,5,-0.1148865,-0.2543369,48.8183617,6.7441303,3,0.5342703,-3.9751149,0.3555365,6.5891516
1,292.2319012,15.8542236,1413.7483832,0,68,3,0.2074576,-0.0130093,51.8848031,0.0864664,3,1.2e-06,-0.9427908,0.2968428,6.5510827
0,68.9775384,33.195969,924.3101705,1,55,2,0.022618,-0.6206703,50.7975184,7.9321035,3,8.9309804,4.6618537,0.4179393,6.2319466
0,143.8103439,77.2927472,703.1917386,16,55,5,-0.0713127,-0.0697583,50.9729966,8.2278154,3,93.0455741,-16.8061635,0.4461624,5.4401297
1,127.2377387,61.9378913,0.2440019,9,68,3,0.0381179,-0.1420321,49.676366,1.7825653,3,94.4006311,-1.0953277,0.2697531,8.6154007
0,295.9694193,129.9259844,1020.0261646,35,55,2,-0.0842061,-0.0210469,48.0339671,6.9216384,3,67.995232,23.6663514,0.2881405,4.6494971
1,1.610068,17.5386636,602.4210686,0,55,3,0.3011715,-0.2847737,51.481854,0.0089534,3,0.0,4.8858476,0.130185,11.5157574
1,12.1328056,33.5483652,1826.4200439,48,68,3,-0.0087627,0.0644353,51.971059,4.480551,3,0.3793646,1.6533514,0.3056827,5.8187596
1,96.6147185,76.7528801,11.083063,0,68,5,0.2277509,-0.4278222,48.7602896,0.1735087,2,0.0,3.7563993,0.293296,5.4660567
1,27.257015,109.907878,32.0778021,1369,16,3,0.1909923,-0.2535112,49.4500411,2.2571303,3,1.7696757,-8.2102851,0.3843756,7.1577896
0,117.5943993,35.4660869,1005.3155546,43,55,3,0.1876756,0.0231406,52.9466518,5.3282723,3,64.7341197,-3.629471,0.3385925,7.9408331
1,246.8140679,41.1692501,107.9706931,3,68,3,0.20958,-0.321479,50.7700136,0.7890344,3,3.9693394,3.8299259,0.0728479,9.1119374
0,329.4243553,29.6088533,927.9138489,14,55,2,-0.1963434,-0.1122337,48.6672537,1.3289982,3,162.8234964,-7.8705542,0.3520636,10.5887534
0,19.2251435,329.2166608,1098.9530269,1,16,5,0.3366042,-0.0772213,46.4996698,22.5440373,3,4.8639918,11.0491597,0.450344,4.5985678
1,313.7417938,8.584119,435.0940246,10427,32,3,0.1132534,0.2036281,52.7677953,0.5280551,3,33.6974475,2.8463835,0.0724885,12.5686514
0,84.3757287,264.3471509,1634.7606375,2,55,5,0.5411355,0.2600062,49.4929105,20.3539612,3,0.0216266,46.8275093,0.4064909,4.6258958
1,273.4597707,19.0011928,262.2747126,20,68,3,0.1130479,-0.0219041,50.6404686,1.2985223,3,0.0011255,-0.1511768,0.3457106,7.5185546
0,166.4401822,187.8519307,2079.1007887,6,68,5,0.0252521,-0.1208635,45.9676818,17.9798518,3,21.5265089,-7.6651558,0.3359819,4.7231884
1,21.9756656,34.8492292,8.9488472,2133,32,3,-0.1469842,0.0718393,49.6316909,0.0002815,3,1052.1422452,-5.2082792,0.2386132,12.3402043
0,348.8426148,157.290655,1779.0841917,13,55,5,0.3751342,-0.2953109,47.8709103,13.284019,3,125.4244563,6.3392359,0.4087587,6.7540458
1,230.6644805,8.9852168,1194.3390012,11,68,3,0.1413434,-0.2794434,51.8281697,5.0902451,3,0.0151334,1.418328,0.1225845,8.2473847
1,356.7928583,46.070189,1350.0544092,0,16,3,0.0734272,-0.1029048,51.0990719,3.8069498,3,3.04e-05,-3.788025,0.2992139,5.5740795
1,210.4632875,45.7276941,0.3852973,55,16,3,0.3304958,-0.0582433,51.9558118,0.9507137,3,3.0278891,-1.3761162,0.4384459,7.3706689
0,201.3513676,9.6221629,1302.9214633,4,55,5,0.3505719,-0.2154859,53.2598202,1.5149215,3,16.7360078,5.5208515,0.2637859,7.5715878
0,241.4073509,375.2849963,1859.5499001,3,16,5,0.1477969,-0.4776438,45.8697239,16.1808645,3,18.3018203,32.995395,0.458054,4.9198627
0,29.6965315,261.9920133,1102.5439981,47,55,2,-0.6626453,0.3114107,47.1668354,18.5294209,3,13.3573018,33.7793129,0.517552,5.3313584
0,294.8366522,209.1390404,1406.3850924,1,32,3,0.4053609,-0.405532,49.4201357,17.6819155,3,17.7970218,20.863405,0.4781495,4.6115258
0,8.754068,106.2233706,322.3287592,22,68,5,-0.4338972,-0.0130915,48.4834959,6.518581,3,27.5951685,-1.6442032,0.3604088,7.22495
1,129.4792985,24.4402519,432.738426,0,68,3,-0.0300243,0.2510136,50.8851362,0.7463428,3,0.0337457,-2.6203925,0.3824886,6.0882734
1,24.6501074,41.9313416,1218.1994208,17068,32,3,-0.1513508,-0.042574,49.4173776,0.0224652,3,337.8703171,-6.1822812,0.3428568,15.8216411
1,1.357921,37.0397424,712.6288712,3239,68,2,-0.1759596,0.1452917,50.5223235,0.6048144,3,1162.1997085,0.9207594,0.2555432,7.5986602
0,343.4835806,113.2235422,1795.5500343,1,55,5,0.1437773,0.3393275,46.658764,12.9786967,3,0.0318766,15.9525838,0.1953914,4.7521531
0,88.2928409,165.2408847,1437.7883757,1,55,5,0.3450639,-0.2321959,47.046817,5.830107,3,1.5709833,34.848581,0.4386618,5.0009996
0,270.7862788,182.3072077,1618.5836905,3,55,2,-0.0961045,0.084578,49.3445834,3.3351255,3,1.1241721,8.615824,0.3643214,8.3832721
0,131.4727232,305.3818737,2463.0054593,2,68,5,0.2238714,0.0974013,46.2889677,26.6182494,3,11.3992067,3.9744418,0.4025742,4.6263024
1,214.8814863,54.0677277,557.8107636,1,68,3,-0.0585438,0.3737408,50.5483594,0.396424,3,0.8639843,-4.1569695,0.3570379,7.4684273
0,86.2147068,8.9696484,498.0366384,27,55,5,-0.0889406,0.247911,53.4075397,0.4808236,3,2.6964451,-6.3335748,0.195351,12.6419416
1,256.5119144,54.4017853,32.8539201,1323,68,3,0.1261107,0.1158292,50.2433812,0.2232523,3,9.1701995,-3.4620543,0.110749,7.6636836
0,103.8583493,121.03291,1985.9528441,52,16,5,-0.7042938,0.1416063,47.7829959,15.2571723,3,106.6554291,3.0717659,0.5292975,8.3555734
0,197.7983446,284.8152771,1744.4822699,1,55,2,0.1638887,-0.3315701,46.5109168,21.7244629,3,36.7383949,-6.0942314,0.3870144,4.6132674
1,167.9602035,21.1360669,41.9714729,5360,68,3,-0.1675341,-0.2510606,51.2375771,0.0383963,3,356.9923046,-9.2110946,0.3514397,10.0419814
1,246.5305008,59.1498981,810.3581679,1,32,3,-0.1340835,0.1876544,50.1429657,1.5512159,3,0.0,-0.816486,0.3258951,7.3020362
0,307.9180137,56.2021611,229.3668109,17,68,5,0.0534881,0.0129467,46.3540608,0.6995767,3,150.2472714,2.5890581,0.2727146,13.8861459
0,268.7141012,55.9298383,1451.0582369,15,16,2,-0.4339382,-0.2053944,51.3716201,6.3413924,3,64.9145837,6.6858939,0.4463413,7.3059746
1,207.4176374,22.492237,1669.4476534,0,68,3,0.016792,0.1688658,51.8822579,2.8911835,3,0.0009981,0.5281609,0.3274579,6.2209703
0,343.7222356,97.9936773,2244.7456846,1,55,5,0.2543321,-0.3171517,50.2110242,5.6262174,3,1.2558382,8.8220621,0.1950513,6.2350617
0,28.9049552,60.5745233,2091.140519,3,55,5,0.4193896,-0.0932122,51.3868206,4.1418506,3,124.9722408,-3.5637736,0.3781534,7.7813927
1,245.3768312,60.4667266,460.0378522,45,68,5,-0.1600663,0.1290859,50.0510354,7.8415215,2,0.5346656,2.8399219,0.3050853,6.102522
1,89.7121701,58.2909025,1802.2827222,185,68,3,-0.1329167,0.1598648,48.5977566,0.1030232,2,2.3412737,-5.5408777,0.4154732,7.1202229
0,222.4929312,45.4682805,1001.0101515,17,16,5,0.1907398,-0.1122595,51.4889486,13.0827977,3,14.9062232,-14.2114545,0.2118328,6.0755674
1,258.9182878,62.2478233,5.1e-06,269,68,3,-0.1460577,0.1526561,48.8794073,0.4983646,3,0.5774018,-10.28575,0.1721839,10.0501581
0,4.5277014,44.2136647,427.0544039,30,55,5,-0.2554021,0.2717891,53.877456,10.7459499,3,83.4863183,19.3729884,0.4182426,5.8177202
1,102.3721581,60.3255951,113.227389,386,68,3,-0.0927443,0.2607611,48.8772809,5.861105,3,196.5518568,-5.0158331,0.246025,5.8753678
1,214.630342,20.0734201,407.219857,0,68,3,0.3364127,0.007007,51.6945431,0.0911313,2,3e-07,5.02085,0.2274254,5.8311699
1,8.8443681,8.7348546,1826.4200439,0,68,3,0.2202319,-0.0046036,53.8995547,1.7809369,3,0.0,5.5963153,0.2352314,5.620083
0,279.3748083,49.2939814,654.1951996,1,55,5,0.5079725,0.2251645,52.4632596,7.3500099,3,0.8640001,19.1020391,0.151395,7.3222704
1,252.2423543,20.8215536,333.7304004,0,68,3,-0.0564296,-0.1317197,50.4839804,0.0019515,3,0.025251,-5.955043,0.1963223,8.0148884
0,36.7690622,89.4177594,902.5944458,242,55,2,-0.205943,0.0583745,49.9257477,4.2465662,3,361.3093453,-1.1919616,0.3771857,12.0173827
0,28.3449311,101.8770237,676.5177212,4,16,3,0.3130525,-0.404119,52.2003334,12.306507,3,27.4329836,51.6008512,0.3785993,4.9135364
1,327.4668691,42.25112,46.0159328,0,68,3,0.0757743,-0.1042296,50.295996,9.3362303,3,6e-07,4.6171796,0.3366507,8.1699207
1,278.1606633,87.0185763,80.3813617,31,68,3,-0.2673812,-0.0308941,49.122356,7.8303577,3,0.4954652,-4.8002973,0.365091,5.7093942
1,205.0651419,44.7493771,105.498783,1956,16,3,-0.1636272,0.0394703,51.0682553,0.040102,3,24.0488598,3.7359557,0.3259664,9.6506867
1,328.3595156,36.1928425,570.1873751,1,68,3,0.0024028,-0.085738,50.7655362,0.3981183,2,1.6348832,-1.1644442,0.4641957,7.8858156
0,125.0892626,96.2585678,1079.4149488,64,55,3,-0.3004228,0.4291623,48.5550739,9.393315,3,193.5965466,-0.1911668,0.4004543,9.6403283
1,20.2899597,39.2674113,37.1806578,168,68,3,-0.2881565,0.0914582,49.6119596,0.0633629,3,1.7057374,-8.612121,0.2431998,7.1620571
0,17.7147217,13.3340004,1075.0613148,1,32,5,0.4666244,0.1711352,52.7875018,0.844273,3,0.0100389,1.0528884,0.2773068,4.959313
1,16.1560267,42.9814365,1826.4200439,0,68,3,0.5815117,-0.3971216,52.2762496,5.4228668,3,0.0,9.3338928,0.4050235,6.0036103
1,131.5820972,27.6571289,22.7318826,313,68,3,0.0078251,0.0695225,50.3754643,3.1699265,3,0.9903429,-4.0958969,0.1310186,7.1063811
0,87.5752077,195.295568,1920.6878896,18,55,3,-0.3979191,-0.357266,48.1568175,5.2625854,3,13.1139708,0.6598311,0.4078534,8.6823085
0,123.1644626,65.7728747,1488.7912778,18,55,5,-0.0018795,-0.1155181,50.3235858,6.8308584,3,88.2909707,15.9705931,0.2697653,8.2257381
0,197.6137333,71.0112395,1475.7603771,25,16,5,0.1922325,-0.1219349,47.5489866,12.0567134,3,11.4199866,-1.8706048,0.3558459,7.421299
1,356.9735569,12.2074132,231.8759573,2,1,3,0.0125572,0.1190033,52.8038904,0.0462832,3,0.2429862,-6.3027513,0.2877359,13.5263211
0,256.977549,38.5328499,1199.9957091,2,16,3,-0.2817364,0.0585591,50.6583247,5.4225718,3,15.2932486,4.5849942,0.330796,8.5068044
1,275.231486,29.6277347,343.7448462,20223,1,3,-0.2046096,0.055295,51.1058022,0.0369839,3,1610.7959519,-5.8881819,0.3114616,16.660581
0,163.4319001,339.7538145,3296.8898926,37,55,5,-0.8178208,0.8409582,45.8598752,15.3174061,3,156.9054795,-17.4313588,0.394268,5.4607431
1,261.3320785,10.7243916,25.7363997,174,68,3,-0.0370487,-0.1260457,52.7069771,0.6145055,3,0.1547018,-2.0725523,0.1485823,9.9763022
0,338.8059886,115.3233968,792.2383787,65,16,3,-0.7501352,0.4280292,47.7165845,5.7526213,3,105.9975921,-26.476941,0.2837609,8.8655731
0,12.6686119,112.5402384,2668.6395483,16,55,5,-0.0227996,0.0471942,50.3436631,12.4142456,3,172.0918148,3.7703417,0.4296918,8.1143215
1,313.4119353,13.2750558,1544.8122406,8,68,5,0.1089007,-0.2622731,51.3690306,2.2623556,3,0.1475088,3.2451718,0.2116197,7.9486418
0,112.2285965,202.6478217,846.5741801,1,32,5,0.4501747,0.0212698,47.5273864,6.6510458,3,0.0197281,11.6345809,0.405966,4.8629331
0,61.1274534,156.7231438,1555.9398116,1,55,3,-0.0238062,0.2633676,48.4542286,14.0243466,3,0.5753475,11.2248483,0.3842347,5.2271692
0,56.2652981,20.8330157,1132.6248829,15,55,5,-0.0696049,0.4096475,52.6485181,4.997516,3,132.7666357,-4.016622,0.3697587,4.9638002
1,125.6212797,22.8029497,93.0650297,16,68,5,-0.0795998,-0.0776613,50.256637,0.3161824,3,0.0029218,-1.9233536,0.15188,11.0060245
1,330.785203,56.1799969,150.2922595,591,68,3,0.1153585,-0.1403525,50.5693201,0.7735492,3,210.7726952,-1.7548213,0.2942393,8.853112
1,183.6706453,25.3552532,324.5113001,0,68,3,-0.1651469,-0.2271963,51.0248005,1.3459939,3,0.0,0.6863007,0.3318826,5.5483116
0,143.2954645,125.100494,72.2260771,1,55,2,0.4825414,0.2545036,49.789331,3.6094061,3,0.0342941,4.0434358,0.3240538,5.3178178
0,47.7182635,188.0642971,1522.1611025,1,55,2,0.5250978,-0.4524694,50.0909945,6.6271289,3,1.1431602,33.130598,0.41508,5.3716716
1,73.8526281,21.941196,1658.7765018,2518,68,3,0.043527,0.2375258,50.4855741,0.0503453,2,486.4882343,-6.9571599,0.2093321,10.1154822
0,174.6023325,210.1734302,1297.4874452,9,55,5,0.3229074,-0.677746,50.0770108,24.506029,3,153.9560272,14.7670857,0.5813604,4.6327065
0,122.9795087,48.4367579,2991.1075777,1,16,5,0.45828,-0.3406376,51.0416472,6.3774713,3,0.0743465,23.0339388,0.2829529,6.1171517
0,166.9447219,144.5464216,1495.8049472,1,55,5,0.6988789,-0.2166988,49.8275865,22.2436124,3,0.954312,33.8712321,0.4485168,4.6321846
0,290.8271918,26.6774883,2276.3600512,5,55,5,-0.6238349,-0.170458,52.358715,2.4198719,3,64.4023327,10.3438109,0.3053613,7.8871101
1,270.9957254,27.5766407,117.4277017,947,68,3,0.0828111,0.1390782,51.5980973,1.6620013,3,307.7577967,-3.9977886,0.1379348,11.5381288
0,170.1884846,76.2619131,1629.5872249,67,16,5,-0.4693755,0.5586824,51.1122778,14.3646851,3,27.0687604,-13.137647,0.2828063,6.5103872
1,175.9588718,28.8236768,927.9720726,29,68,3,-0.1560502,0.2464611,51.2879383,0.6370255,3,0.000315,-6.5592047,0.2806335,7.3680206
1,325.0885261,52.2083771,521.4933908,14377,68,3,-0.0666889,0.003106,50.3133464,0.0226917,3,486.7447987,-6.6164249,0.2034143,13.2498777
1,1.951992,21.7908614,460.1473285,6,55,3,0.2157768,9.06e-05,51.5048721,0.4518795,3,13.1542935,-2.7980143,0.1983631,11.2722911
0,107.6709916,12.7168703,1758.8293653,3,55,5,0.2847239,-0.183152,53.3764101,0.7915438,3,15.6482563,2.3204279,0.3065183,11.827139
1,227.4951498,17.2746489,1737.3917213,168,68,3,-0.1458889,0.0535369,51.1967817,1.8102517,3,0.0796643,2.7673553,0.3631497,6.9310927
1,224.260367,102.6590509,121.8569507,3895,68,3,-0.3409366,0.2795967,47.5711099,1.4694057,3,1991.258003,-8.5196953,0.2060081,10.208734
1,325.1767143,11.9529936,143.5189328,0,68,3,0.2765215,-0.2469179,51.7616335,0.1785955,3,0.0168119,1.2387839,0.342283,8.3643502
0,44.5982783,35.9651145,986.7135361,7,68,5,-0.1377967,-0.0681297,52.527734,5.1105129,3,17.7104686,-24.7116898,0.4204642,6.5034092
0,181.7564746,14.9445123,1566.6910045,12,55,3,-0.2356742,-0.0964969,51.6664944,1.2388225,3,18.002978,-13.5515583,0.2494718,8.6368428
0,8.9705019,113.68502,322.742721,12,55,2,0.1746499,-0.1634146,47.4780913,6.3004364,3,112.1400113,-0.1328909,0.3330539,6.7174745
1,65.7280568,7.3199021,1115.3729014,3430,68,3,-0.1774168,0.1222085,53.5230037,0.1820298,3,396.0713195,-7.0240791,0.0746212,14.2950852
1,287.7750968,34.840839,221.901404,3436,68,5,-0.1210093,-0.0670493,51.0803013,0.8366217,3,0.8248673,-5.9309463,0.282137,8.7606293
0,236.4729433,47.3636902,1445.5031364,2,55,3,0.0886239,-0.1030416,49.2723509,1.8562207,3,6.0123195,24.8937011,0.378786,7.7684043
0,79.7561454,202.4680378,1799.9054661,5,32,5,-0.3450277,0.0775275,47.4697394,10.3619205,3,64.3344623,5.0481389,0.3184825,4.8805654
0,17.9394653,212.1237361,847.6133624,3,55,5,0.2127765,-0.2465855,46.4936433,12.6984768,3,98.7757745,25.8644118,0.3363827,4.6044523
1,57.9903701,22.0231596,226.218747,2488,32,3,0.0284128,0.0177837,50.5206581,0.9064118,3,13.3584325,-0.4040206,0.1875974,6.6497048
1,219.3195502,13.8892712,1.753612,15058,68,2,-0.1128894,0.2143633,51.4013587,4e-06,3,2293.4068724,-6.6825488,0.0740115,16.2600489
1,291.0163735,70.5360775,64.4372039,0,68,3,-0.0218364,-0.095336,48.9023628,9.3362303,3,0.0026004,0.1859723,0.3498997,5.4698626
0,274.2287627,47.0543746,761.8324913,1,55,5,0.3707177,0.0493041,48.6376784,12.1303812,3,0.0783339,20.8487749,0.1894897,4.6533962
1,191.135585,12.5838262,649.5852203,0,68,3,0.1448805,-0.1411706,52.7305556,0.8868798,3,0.0,5.755888,0.3915895,6.4529372
